batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
45,9296,1541,1,1,"[45,9296,1541,1,1]"
48,16951,1989,1,1,"[48,16951,1989,1,1]"
43,22081,2434,0,0,"[43,22081,2434,0,0]"
46,26303,2955,0,0,"[46,26303,2955,0,0]"
15,13986,2614,0,1,"[15,13986,2614,0,1]"
62,11584,2118,1,0,"[62,11584,2118,1,0]"
51,9286,1931,0,0,"[51,9286,1931,0,0]"
46,25792,2748,1,0,"[46,25792,2748,1,0]"
62,14557,3227,1,1,"[62,14557,3227,1,1]"
50,15641,224,0,0,"[50,15641,224,0,0]"
32,26478,2300,1,0,"[32,26478,2300,1,0]"
35,27972,1505,1,1,"[35,27972,1505,1,1]"
3,4549,2957,1,1,"[3,4549,2957,1,1]"
53,24089,405,0,1,"[53,24089,405,0,1]"
34,22755,841,0,1,"[34,22755,841,0,1]"
23,16447,2167,0,0,"[23,16447,2167,0,0]"
39,27428,695,1,0,"[39,27428,695,1,0]"
58,17900,3385,1,1,"[58,17900,3385,1,1]"
37,31695,2117,0,1,"[37,31695,2117,0,1]"
41,13427,3993,0,0,"[41,13427,3993,0,0]"
51,13054,4033,1,1,"[51,13054,4033,1,1]"
40,27777,1489,1,1,"[40,27777,1489,1,1]"
15,18159,3485,0,0,"[15,18159,3485,0,0]"
40,26439,2616,1,1,"[40,26439,2616,1,1]"
56,17269,1526,1,1,"[56,17269,1526,1,1]"
18,16745,2428,0,0,"[18,16745,2428,0,0]"
51,30665,1795,1,1,"[51,30665,1795,1,1]"
11,23352,1116,1,0,"[11,23352,1116,1,0]"
36,30472,2117,0,1,"[36,30472,2117,0,1]"
60,27702,2333,0,1,"[60,27702,2333,0,1]"
57,14613,3736,0,0,"[57,14613,3736,0,0]"
39,26747,3952,1,1,"[39,26747,3952,1,1]"
29,31625,2687,1,0,"[29,31625,2687,1,0]"
61,2010,3882,0,1,"[61,2010,3882,0,1]"
56,6386,1955,1,1,"[56,6386,1955,1,1]"
21,7827,139,0,0,"[21,7827,139,0,0]"
29,27251,3125,1,1,"[29,27251,3125,1,1]"
18,23124,2162,1,1,"[18,23124,2162,1,1]"
33,5461,1000,0,1,"[33,5461,1000,0,1]"
41,28692,2192,0,1,"[41,28692,2192,0,1]"
49,29531,2457,0,0,"[49,29531,2457,0,0]"
26,10563,1668,0,1,"[26,10563,1668,0,1]"
38,23123,2520,0,0,"[38,23123,2520,0,0]"
19,5827,3264,0,0,"[19,5827,3264,0,0]"
8,24362,1670,0,1,"[8,24362,1670,0,1]"
36,11918,991,0,0,"[36,11918,991,0,0]"
5,2264,3578,0,1,"[5,2264,3578,0,1]"
60,17578,1685,0,1,"[60,17578,1685,0,1]"
16,15203,3823,1,1,"[16,15203,3823,1,1]"
46,24308,3289,1,1,"[46,24308,3289,1,1]"
54,28279,604,1,0,"[54,28279,604,1,0]"
19,27823,2123,0,0,"[19,27823,2123,0,0]"
31,7018,2700,0,0,"[31,7018,2700,0,0]"
17,10457,3592,0,1,"[17,10457,3592,0,1]"
64,4201,1799,0,1,"[64,4201,1799,0,1]"
51,23533,3283,0,0,"[51,23533,3283,0,0]"
63,32699,957,1,1,"[63,32699,957,1,1]"
44,14731,2769,0,0,"[44,14731,2769,0,0]"
40,9092,2560,0,1,"[40,9092,2560,0,1]"
9,24309,2647,0,0,"[9,24309,2647,0,0]"
44,17417,843,1,0,"[44,17417,843,1,0]"
42,30681,2946,0,0,"[42,30681,2946,0,0]"
16,24181,802,1,1,"[16,24181,802,1,1]"
31,24761,477,1,1,"[31,24761,477,1,1]"
10,20943,1995,0,0,"[10,20943,1995,0,0]"
5,24727,4060,0,0,"[5,24727,4060,0,0]"
16,13054,1568,1,1,"[16,13054,1568,1,1]"
16,4787,693,0,0,"[16,4787,693,0,0]"
52,32237,3138,0,1,"[52,32237,3138,0,1]"
54,26676,3169,1,1,"[54,26676,3169,1,1]"
12,20390,2834,0,0,"[12,20390,2834,0,0]"
43,25959,1950,1,1,"[43,25959,1950,1,1]"
17,1853,3857,1,1,"[17,1853,3857,1,1]"
16,14593,2828,1,1,"[16,14593,2828,1,1]"
52,21368,1595,0,1,"[52,21368,1595,0,1]"
38,31255,1540,0,0,"[38,31255,1540,0,0]"
53,28616,198,1,0,"[53,28616,198,1,0]"
34,4149,1652,1,0,"[34,4149,1652,1,0]"
42,8414,854,1,0,"[42,8414,854,1,0]"
12,24125,1173,1,0,"[12,24125,1173,1,0]"
22,18926,1672,0,0,"[22,18926,1672,0,0]"
16,6833,3295,1,1,"[16,6833,3295,1,1]"
25,11803,688,1,0,"[25,11803,688,1,0]"
50,9501,2729,0,0,"[50,9501,2729,0,0]"
26,16133,1289,0,1,"[26,16133,1289,0,1]"
58,23079,3587,1,1,"[58,23079,3587,1,1]"
2,16445,2189,0,0,"[2,16445,2189,0,0]"
45,19362,2834,0,1,"[45,19362,2834,0,1]"
40,18096,699,0,0,"[40,18096,699,0,0]"
51,12811,862,0,1,"[51,12811,862,0,1]"
9,26846,2089,1,0,"[9,26846,2089,1,0]"
30,29616,588,0,0,"[30,29616,588,0,0]"
10,11200,3309,1,0,"[10,11200,3309,1,0]"
8,27112,1453,0,1,"[8,27112,1453,0,1]"
43,19569,3514,1,1,"[43,19569,3514,1,1]"
63,18888,711,1,0,"[63,18888,711,1,0]"
8,27023,3934,1,1,"[8,27023,3934,1,1]"
54,18704,1432,0,0,"[54,18704,1432,0,0]"
22,4199,1417,1,1,"[22,4199,1417,1,1]"
58,31895,2430,1,1,"[58,31895,2430,1,1]"
31,29365,504,1,1,"[31,29365,504,1,1]"
16,30254,3957,1,0,"[16,30254,3957,1,0]"
8,4600,162,1,0,"[8,4600,162,1,0]"
27,24824,247,0,1,"[27,24824,247,0,1]"
36,25273,2331,0,1,"[36,25273,2331,0,1]"
11,14359,1565,1,0,"[11,14359,1565,1,0]"
1,12857,1357,0,1,"[1,12857,1357,0,1]"
50,3570,397,1,0,"[50,3570,397,1,0]"
28,1448,374,0,1,"[28,1448,374,0,1]"
41,14535,1266,1,0,"[41,14535,1266,1,0]"
38,114,2684,0,0,"[38,114,2684,0,0]"
42,11380,947,0,0,"[42,11380,947,0,0]"
22,6240,1259,1,1,"[22,6240,1259,1,1]"
21,29270,3,0,0,"[21,29270,3,0,0]"
43,10292,2151,1,1,"[43,10292,2151,1,1]"
13,24921,2446,0,1,"[13,24921,2446,0,1]"
53,6308,895,1,0,"[53,6308,895,1,0]"
48,13301,392,0,1,"[48,13301,392,0,1]"
44,27815,2529,1,0,"[44,27815,2529,1,0]"
39,29912,2425,0,1,"[39,29912,2425,0,1]"
7,11289,1453,0,1,"[7,11289,1453,0,1]"
46,2032,1649,1,1,"[46,2032,1649,1,1]"
3,5651,400,0,0,"[3,5651,400,0,0]"
42,25408,488,1,0,"[42,25408,488,1,0]"
48,3483,1295,1,1,"[48,3483,1295,1,1]"
64,19882,3059,0,0,"[64,19882,3059,0,0]"
40,24270,995,1,0,"[40,24270,995,1,0]"
52,26826,2724,1,1,"[52,26826,2724,1,1]"
42,29158,2392,1,0,"[42,29158,2392,1,0]"
40,15277,3997,0,0,"[40,15277,3997,0,0]"
6,30195,3025,1,0,"[6,30195,3025,1,0]"
43,7933,1880,1,1,"[43,7933,1880,1,1]"
36,3930,3265,0,0,"[36,3930,3265,0,0]"
45,19563,2952,0,1,"[45,19563,2952,0,1]"
35,27760,425,1,1,"[35,27760,425,1,1]"
22,21656,1403,0,1,"[22,21656,1403,0,1]"
60,9170,3768,1,1,"[60,9170,3768,1,1]"
33,13728,642,1,0,"[33,13728,642,1,0]"
40,22421,3062,1,1,"[40,22421,3062,1,1]"
53,11894,4094,0,0,"[53,11894,4094,0,0]"
61,10943,1863,0,0,"[61,10943,1863,0,0]"
62,17224,4047,1,1,"[62,17224,4047,1,1]"
48,28755,1970,0,1,"[48,28755,1970,0,1]"
50,25034,2650,0,1,"[50,25034,2650,0,1]"
34,31631,1809,1,1,"[34,31631,1809,1,1]"
63,24378,1974,0,0,"[63,24378,1974,0,0]"
6,9780,1244,0,0,"[6,9780,1244,0,0]"
22,7763,2971,0,1,"[22,7763,2971,0,1]"
36,5147,1713,1,0,"[36,5147,1713,1,0]"
29,27082,1407,0,1,"[29,27082,1407,0,1]"
2,21304,2323,1,1,"[2,21304,2323,1,1]"
40,24753,2843,1,0,"[40,24753,2843,1,0]"
59,25378,2677,1,0,"[59,25378,2677,1,0]"
48,16972,3738,0,0,"[48,16972,3738,0,0]"
57,23992,1815,0,1,"[57,23992,1815,0,1]"
30,17619,819,1,0,"[30,17619,819,1,0]"
34,3851,541,1,0,"[34,3851,541,1,0]"
55,27678,3495,0,1,"[55,27678,3495,0,1]"
5,26691,4009,1,0,"[5,26691,4009,1,0]"
32,10027,733,1,1,"[32,10027,733,1,1]"
34,25701,2636,0,1,"[34,25701,2636,0,1]"
43,22532,3517,1,1,"[43,22532,3517,1,1]"
28,741,3661,1,0,"[28,741,3661,1,0]"
8,18284,3427,0,0,"[8,18284,3427,0,0]"
30,9388,2940,1,0,"[30,9388,2940,1,0]"
37,7880,1185,0,1,"[37,7880,1185,0,1]"
58,13250,1277,0,1,"[58,13250,1277,0,1]"
26,25366,3397,1,0,"[26,25366,3397,1,0]"
51,2973,2353,0,1,"[51,2973,2353,0,1]"
37,6164,2189,0,0,"[37,6164,2189,0,0]"
24,26985,2675,1,1,"[24,26985,2675,1,1]"
8,11492,1756,1,0,"[8,11492,1756,1,0]"
13,10131,1420,1,0,"[13,10131,1420,1,0]"
42,8356,1268,0,1,"[42,8356,1268,0,1]"
63,17776,3216,1,0,"[63,17776,3216,1,0]"
1,17118,293,0,0,"[1,17118,293,0,0]"
12,19113,1176,1,0,"[12,19113,1176,1,0]"
43,9120,2540,0,0,"[43,9120,2540,0,0]"
18,2633,1850,1,1,"[18,2633,1850,1,1]"
41,12901,3599,0,0,"[41,12901,3599,0,0]"
14,26940,1077,1,1,"[14,26940,1077,1,1]"
62,13123,3370,0,0,"[62,13123,3370,0,0]"
24,26326,2967,1,0,"[24,26326,2967,1,0]"
50,22742,3043,0,1,"[50,22742,3043,0,1]"
61,16240,3616,1,0,"[61,16240,3616,1,0]"
14,15110,907,1,1,"[14,15110,907,1,1]"
17,6838,4016,1,0,"[17,6838,4016,1,0]"
9,11222,1546,1,1,"[9,11222,1546,1,1]"
19,28193,1450,1,0,"[19,28193,1450,1,0]"
51,12848,2160,0,0,"[51,12848,2160,0,0]"
48,22985,1409,1,0,"[48,22985,1409,1,0]"
13,31002,2564,0,1,"[13,31002,2564,0,1]"
19,17907,2992,1,1,"[19,17907,2992,1,1]"
27,14332,4079,0,0,"[27,14332,4079,0,0]"
23,14805,2560,0,0,"[23,14805,2560,0,0]"
62,16573,151,1,0,"[62,16573,151,1,0]"
52,5828,1629,0,1,"[52,5828,1629,0,1]"
42,30308,3423,1,1,"[42,30308,3423,1,1]"
60,31342,785,0,0,"[60,31342,785,0,0]"
62,12755,1682,0,1,"[62,12755,1682,0,1]"
36,10665,2733,1,1,"[36,10665,2733,1,1]"
26,20054,2483,0,1,"[26,20054,2483,0,1]"
60,18397,1617,0,0,"[60,18397,1617,0,0]"
30,28942,1196,0,0,"[30,28942,1196,0,0]"
59,8400,2116,0,1,"[59,8400,2116,0,1]"
23,19629,2272,0,0,"[23,19629,2272,0,0]"
13,28283,3815,0,1,"[13,28283,3815,0,1]"
35,27383,2256,1,0,"[35,27383,2256,1,0]"
49,4285,801,1,0,"[49,4285,801,1,0]"
17,20307,2684,0,1,"[17,20307,2684,0,1]"
28,26846,1880,1,1,"[28,26846,1880,1,1]"
37,17136,2229,1,1,"[37,17136,2229,1,1]"
63,7595,2677,0,0,"[63,7595,2677,0,0]"
64,10484,643,1,0,"[64,10484,643,1,0]"
62,20474,1839,0,1,"[62,20474,1839,0,1]"
5,15420,537,0,1,"[5,15420,537,0,1]"
52,32482,1858,1,0,"[52,32482,1858,1,0]"
27,14628,3809,0,0,"[27,14628,3809,0,0]"
47,29802,3789,0,0,"[47,29802,3789,0,0]"
55,21066,581,1,0,"[55,21066,581,1,0]"
37,15226,2410,1,1,"[37,15226,2410,1,1]"
46,23480,3024,0,0,"[46,23480,3024,0,0]"
1,6197,2749,0,1,"[1,6197,2749,0,1]"
36,25050,1008,1,0,"[36,25050,1008,1,0]"
8,16177,3490,1,0,"[8,16177,3490,1,0]"
17,12052,639,0,0,"[17,12052,639,0,0]"
53,28628,78,0,0,"[53,28628,78,0,0]"
14,28122,2631,1,0,"[14,28122,2631,1,0]"
7,24528,205,1,0,"[7,24528,205,1,0]"
57,25107,1706,1,0,"[57,25107,1706,1,0]"
21,289,4053,0,1,"[21,289,4053,0,1]"
39,27819,3963,1,1,"[39,27819,3963,1,1]"
55,1997,3892,0,0,"[55,1997,3892,0,0]"
11,19266,1020,0,0,"[11,19266,1020,0,0]"
18,17164,3077,0,0,"[18,17164,3077,0,0]"
9,8681,2794,1,1,"[9,8681,2794,1,1]"
15,20639,4009,0,1,"[15,20639,4009,0,1]"
3,23141,3423,0,0,"[3,23141,3423,0,0]"
13,1050,2411,0,0,"[13,1050,2411,0,0]"
40,29780,1216,1,0,"[40,29780,1216,1,0]"
19,23858,2812,0,1,"[19,23858,2812,0,1]"
51,25897,2367,0,0,"[51,25897,2367,0,0]"
59,24925,2576,1,0,"[59,24925,2576,1,0]"
19,29726,1057,1,1,"[19,29726,1057,1,1]"
50,27267,3195,1,1,"[50,27267,3195,1,1]"
39,12547,1082,0,0,"[39,12547,1082,0,0]"
34,12610,2535,0,1,"[34,12610,2535,0,1]"
62,1478,3953,1,0,"[62,1478,3953,1,0]"
58,27242,3772,1,0,"[58,27242,3772,1,0]"
25,12101,2794,0,1,"[25,12101,2794,0,1]"
4,1982,469,0,1,"[4,1982,469,0,1]"
39,22556,1102,1,0,"[39,22556,1102,1,0]"
38,17501,303,1,0,"[38,17501,303,1,0]"
57,13150,1581,0,0,"[57,13150,1581,0,0]"
17,23205,3287,1,1,"[17,23205,3287,1,1]"
31,6051,2323,1,0,"[31,6051,2323,1,0]"
17,22420,2982,0,0,"[17,22420,2982,0,0]"
37,6714,2099,1,1,"[37,6714,2099,1,1]"
25,28083,1640,0,1,"[25,28083,1640,0,1]"
21,29709,3888,0,1,"[21,29709,3888,0,1]"
8,17440,2221,0,1,"[8,17440,2221,0,1]"
32,17688,2291,0,1,"[32,17688,2291,0,1]"
45,21467,2400,1,0,"[45,21467,2400,1,0]"
13,13877,2994,1,1,"[13,13877,2994,1,1]"
27,6802,4085,1,0,"[27,6802,4085,1,0]"
60,2670,1609,0,1,"[60,2670,1609,0,1]"
60,6760,406,0,0,"[60,6760,406,0,0]"
43,18769,693,0,1,"[43,18769,693,0,1]"
44,23014,918,1,0,"[44,23014,918,1,0]"
63,27191,2536,1,1,"[63,27191,2536,1,1]"
44,29256,2158,1,1,"[44,29256,2158,1,1]"
1,6635,2275,1,0,"[1,6635,2275,1,0]"
63,27912,3050,1,1,"[63,27912,3050,1,1]"
43,13656,91,1,0,"[43,13656,91,1,0]"
43,2649,2978,1,1,"[43,2649,2978,1,1]"
31,2460,3651,0,1,"[31,2460,3651,0,1]"
51,8772,2029,0,1,"[51,8772,2029,0,1]"
2,25155,3681,1,1,"[2,25155,3681,1,1]"
59,21447,2191,0,1,"[59,21447,2191,0,1]"
16,27363,2234,1,0,"[16,27363,2234,1,0]"
17,7059,659,0,1,"[17,7059,659,0,1]"
60,29222,2021,0,0,"[60,29222,2021,0,0]"
30,8862,3344,1,1,"[30,8862,3344,1,1]"
11,28940,2648,0,1,"[11,28940,2648,0,1]"
52,26986,4008,0,1,"[52,26986,4008,0,1]"
27,20144,1572,0,1,"[27,20144,1572,0,1]"
6,32744,2610,1,1,"[6,32744,2610,1,1]"
15,26103,3822,1,1,"[15,26103,3822,1,1]"
53,32337,206,1,0,"[53,32337,206,1,0]"
30,18155,3280,0,1,"[30,18155,3280,0,1]"
35,13748,43,1,0,"[35,13748,43,1,0]"
13,20474,3399,0,1,"[13,20474,3399,0,1]"
21,5160,1178,1,0,"[21,5160,1178,1,0]"
19,13365,3046,0,0,"[19,13365,3046,0,0]"
25,25529,1396,1,0,"[25,25529,1396,1,0]"
47,8620,1665,0,0,"[47,8620,1665,0,0]"
18,15125,3694,0,1,"[18,15125,3694,0,1]"
28,28103,1681,1,1,"[28,28103,1681,1,1]"
17,18991,3842,0,1,"[17,18991,3842,0,1]"
48,5359,2238,0,0,"[48,5359,2238,0,0]"
11,19926,3518,1,1,"[11,19926,3518,1,1]"
11,23658,2181,1,1,"[11,23658,2181,1,1]"
45,24765,3063,1,1,"[45,24765,3063,1,1]"
44,3804,3699,0,1,"[44,3804,3699,0,1]"
49,23382,3772,0,1,"[49,23382,3772,0,1]"
50,18122,2398,1,0,"[50,18122,2398,1,0]"
44,16099,590,0,0,"[44,16099,590,0,0]"
48,25606,1291,0,0,"[48,25606,1291,0,0]"
38,22215,3332,1,0,"[38,22215,3332,1,0]"
58,19716,1316,1,0,"[58,19716,1316,1,0]"
20,12424,3366,1,0,"[20,12424,3366,1,0]"
24,21775,3798,1,1,"[24,21775,3798,1,1]"
44,9589,4020,1,1,"[44,9589,4020,1,1]"
7,14018,655,0,1,"[7,14018,655,0,1]"
13,31609,1550,0,0,"[13,31609,1550,0,0]"
62,30557,2083,1,0,"[62,30557,2083,1,0]"
57,6760,2076,1,0,"[57,6760,2076,1,0]"
20,31647,2112,0,1,"[20,31647,2112,0,1]"
54,4157,2010,0,0,"[54,4157,2010,0,0]"
62,19310,3358,1,1,"[62,19310,3358,1,1]"
41,3012,3665,1,1,"[41,3012,3665,1,1]"
25,10849,1701,0,1,"[25,10849,1701,0,1]"
37,23639,2464,1,1,"[37,23639,2464,1,1]"
22,22625,3687,1,1,"[22,22625,3687,1,1]"
18,11898,3332,0,0,"[18,11898,3332,0,0]"
10,18489,3091,1,0,"[10,18489,3091,1,0]"
50,5539,361,0,1,"[50,5539,361,0,1]"
3,8779,46,1,0,"[3,8779,46,1,0]"
7,23960,3246,1,1,"[7,23960,3246,1,1]"
27,28616,3179,1,0,"[27,28616,3179,1,0]"
38,21174,3875,1,0,"[38,21174,3875,1,0]"
62,19920,1212,0,1,"[62,19920,1212,0,1]"
37,12022,3689,1,0,"[37,12022,3689,1,0]"
64,32050,2298,1,0,"[64,32050,2298,1,0]"
43,20263,3890,1,1,"[43,20263,3890,1,1]"
7,21741,563,1,1,"[7,21741,563,1,1]"
39,25766,1848,0,1,"[39,25766,1848,0,1]"
64,25092,3000,0,0,"[64,25092,3000,0,0]"
9,15344,3844,1,0,"[9,15344,3844,1,0]"
44,20254,94,0,1,"[44,20254,94,0,1]"
38,7052,3237,1,1,"[38,7052,3237,1,1]"
40,28212,75,1,0,"[40,28212,75,1,0]"
37,26200,3212,1,1,"[37,26200,3212,1,1]"
59,20423,1745,0,0,"[59,20423,1745,0,0]"
57,2376,2445,1,0,"[57,2376,2445,1,0]"
35,15763,1257,0,0,"[35,15763,1257,0,0]"
60,17728,1337,0,0,"[60,17728,1337,0,0]"
32,20747,3117,0,0,"[32,20747,3117,0,0]"
46,20098,3394,0,0,"[46,20098,3394,0,0]"
18,29536,217,1,1,"[18,29536,217,1,1]"
1,19462,2336,0,1,"[1,19462,2336,0,1]"
40,27670,1222,1,1,"[40,27670,1222,1,1]"
39,28305,205,0,0,"[39,28305,205,0,0]"
42,13038,4003,0,1,"[42,13038,4003,0,1]"
41,15195,308,1,0,"[41,15195,308,1,0]"
1,30671,1811,0,0,"[1,30671,1811,0,0]"
9,11903,2056,0,0,"[9,11903,2056,0,0]"
55,12270,3917,0,0,"[55,12270,3917,0,0]"
3,5562,3694,1,0,"[3,5562,3694,1,0]"
16,17250,2007,0,1,"[16,17250,2007,0,1]"
18,17245,3500,1,0,"[18,17245,3500,1,0]"
57,12868,3849,1,1,"[57,12868,3849,1,1]"
36,14334,2629,0,1,"[36,14334,2629,0,1]"
22,29435,1697,1,1,"[22,29435,1697,1,1]"
10,11144,2682,1,1,"[10,11144,2682,1,1]"
59,16243,3258,0,1,"[59,16243,3258,0,1]"
19,31766,1183,0,0,"[19,31766,1183,0,0]"
42,15554,915,1,0,"[42,15554,915,1,0]"
12,3251,1939,1,0,"[12,3251,1939,1,0]"
57,21427,227,1,1,"[57,21427,227,1,1]"
44,10834,4076,1,0,"[44,10834,4076,1,0]"
10,31268,1673,1,0,"[10,31268,1673,1,0]"
3,17777,4072,0,1,"[3,17777,4072,0,1]"
47,15475,2788,1,0,"[47,15475,2788,1,0]"
15,11774,913,1,1,"[15,11774,913,1,1]"
10,7570,1350,1,0,"[10,7570,1350,1,0]"
14,9935,2048,0,0,"[14,9935,2048,0,0]"
56,14996,3660,0,0,"[56,14996,3660,0,0]"
7,8368,3281,1,1,"[7,8368,3281,1,1]"
43,27606,3546,0,0,"[43,27606,3546,0,0]"
21,17548,1779,1,1,"[21,17548,1779,1,1]"
14,10880,2098,0,0,"[14,10880,2098,0,0]"
8,6504,4081,1,1,"[8,6504,4081,1,1]"
28,24451,2696,1,1,"[28,24451,2696,1,1]"
29,14047,752,1,0,"[29,14047,752,1,0]"
34,7966,2938,0,0,"[34,7966,2938,0,0]"
8,10764,3983,1,0,"[8,10764,3983,1,0]"
31,24814,183,1,0,"[31,24814,183,1,0]"
23,25235,287,1,0,"[23,25235,287,1,0]"
58,4735,2729,1,1,"[58,4735,2729,1,1]"
39,20319,1031,0,1,"[39,20319,1031,0,1]"
57,30506,1625,0,0,"[57,30506,1625,0,0]"
31,19576,1810,0,1,"[31,19576,1810,0,1]"
4,8293,3311,1,0,"[4,8293,3311,1,0]"
11,20713,186,1,1,"[11,20713,186,1,1]"
8,19224,3694,1,0,"[8,19224,3694,1,0]"
12,13878,3336,0,0,"[12,13878,3336,0,0]"
25,19307,3419,0,1,"[25,19307,3419,0,1]"
57,26445,3016,1,1,"[57,26445,3016,1,1]"
64,9870,545,1,0,"[64,9870,545,1,0]"
15,29182,1695,1,0,"[15,29182,1695,1,0]"
51,17495,1354,1,0,"[51,17495,1354,1,0]"
16,18456,2718,1,0,"[16,18456,2718,1,0]"
42,19172,3326,1,1,"[42,19172,3326,1,1]"
55,15109,1191,0,1,"[55,15109,1191,0,1]"
12,6269,3179,1,0,"[12,6269,3179,1,0]"
40,24837,1191,0,0,"[40,24837,1191,0,0]"
50,23588,2425,1,1,"[50,23588,2425,1,1]"
52,27536,1512,0,1,"[52,27536,1512,0,1]"
35,29896,1907,1,1,"[35,29896,1907,1,1]"
21,26104,824,1,1,"[21,26104,824,1,1]"
32,24263,3377,1,0,"[32,24263,3377,1,0]"
56,26233,3045,1,0,"[56,26233,3045,1,0]"
18,26725,1022,0,1,"[18,26725,1022,0,1]"
4,2248,466,1,1,"[4,2248,466,1,1]"
64,13686,2049,0,0,"[64,13686,2049,0,0]"
22,19941,2595,1,0,"[22,19941,2595,1,0]"
6,23785,4034,1,0,"[6,23785,4034,1,0]"
30,30686,1984,0,1,"[30,30686,1984,0,1]"
31,24038,1069,1,0,"[31,24038,1069,1,0]"
46,23770,2252,0,0,"[46,23770,2252,0,0]"
59,31123,3532,1,1,"[59,31123,3532,1,1]"
53,5498,2139,1,1,"[53,5498,2139,1,1]"
40,20579,1881,1,0,"[40,20579,1881,1,0]"
6,22622,1976,1,1,"[6,22622,1976,1,1]"
42,18544,2177,0,1,"[42,18544,2177,0,1]"
55,10914,3596,1,0,"[55,10914,3596,1,0]"
38,21309,2477,1,0,"[38,21309,2477,1,0]"
21,31623,1607,0,1,"[21,31623,1607,0,1]"
64,27876,260,1,1,"[64,27876,260,1,1]"
16,23043,1133,1,0,"[16,23043,1133,1,0]"
9,29702,3524,1,0,"[9,29702,3524,1,0]"
51,13760,1537,1,0,"[51,13760,1537,1,0]"
39,2471,1281,1,0,"[39,2471,1281,1,0]"
54,1037,7,1,0,"[54,1037,7,1,0]"
35,9712,3449,0,1,"[35,9712,3449,0,1]"
29,27467,2765,0,0,"[29,27467,2765,0,0]"
34,3907,548,0,0,"[34,3907,548,0,0]"
33,31274,3516,1,0,"[33,31274,3516,1,0]"
7,24949,2004,0,0,"[7,24949,2004,0,0]"
62,21305,1344,0,0,"[62,21305,1344,0,0]"
34,11790,2167,0,1,"[34,11790,2167,0,1]"
13,30561,2886,0,0,"[13,30561,2886,0,0]"
63,14636,2997,1,0,"[63,14636,2997,1,0]"
49,6430,1084,0,1,"[49,6430,1084,0,1]"
28,8221,195,1,0,"[28,8221,195,1,0]"
36,12368,1635,1,0,"[36,12368,1635,1,0]"
18,17661,2580,1,1,"[18,17661,2580,1,1]"
57,30901,2983,1,1,"[57,30901,2983,1,1]"
55,17238,179,0,0,"[55,17238,179,0,0]"
6,17533,1780,1,1,"[6,17533,1780,1,1]"
39,14565,952,1,1,"[39,14565,952,1,1]"
55,31392,3416,0,1,"[55,31392,3416,0,1]"
3,27153,1907,1,1,"[3,27153,1907,1,1]"
46,22096,3160,1,0,"[46,22096,3160,1,0]"
36,6464,1243,1,0,"[36,6464,1243,1,0]"
51,19348,3597,1,0,"[51,19348,3597,1,0]"
35,21639,1419,1,1,"[35,21639,1419,1,1]"
24,21801,1315,0,0,"[24,21801,1315,0,0]"
59,22755,705,1,1,"[59,22755,705,1,1]"
24,5216,984,1,1,"[24,5216,984,1,1]"
14,19798,3871,0,1,"[14,19798,3871,0,1]"
12,23097,1957,0,1,"[12,23097,1957,0,1]"
61,5070,3285,0,1,"[61,5070,3285,0,1]"
41,18846,3728,1,0,"[41,18846,3728,1,0]"
35,28494,1287,1,0,"[35,28494,1287,1,0]"
31,29957,2663,0,1,"[31,29957,2663,0,1]"
64,31905,3517,0,1,"[64,31905,3517,0,1]"
25,489,1812,1,1,"[25,489,1812,1,1]"
56,12182,3306,0,0,"[56,12182,3306,0,0]"
34,27523,1760,1,1,"[34,27523,1760,1,1]"
33,19545,771,1,1,"[33,19545,771,1,1]"
50,18454,577,0,1,"[50,18454,577,0,1]"
27,15165,1754,1,1,"[27,15165,1754,1,1]"
42,29306,2946,1,1,"[42,29306,2946,1,1]"
25,7649,3988,0,1,"[25,7649,3988,0,1]"
52,3003,3634,1,0,"[52,3003,3634,1,0]"
8,18993,1707,0,0,"[8,18993,1707,0,0]"
44,5325,952,1,0,"[44,5325,952,1,0]"
50,2728,2086,1,0,"[50,2728,2086,1,0]"
32,30500,4032,1,0,"[32,30500,4032,1,0]"
42,15424,3363,1,1,"[42,15424,3363,1,1]"
40,93,474,0,0,"[40,93,474,0,0]"
26,17265,862,0,1,"[26,17265,862,0,1]"
5,1302,4025,0,0,"[5,1302,4025,0,0]"
46,15548,3748,1,1,"[46,15548,3748,1,1]"
22,2424,4047,1,0,"[22,2424,4047,1,0]"
35,18712,3516,1,0,"[35,18712,3516,1,0]"
9,16879,3641,0,1,"[9,16879,3641,0,1]"
7,15543,239,0,1,"[7,15543,239,0,1]"
31,26121,1613,1,0,"[31,26121,1613,1,0]"
35,12308,3519,0,0,"[35,12308,3519,0,0]"
55,23496,586,0,0,"[55,23496,586,0,0]"
41,4265,3478,1,0,"[41,4265,3478,1,0]"
23,8552,980,0,0,"[23,8552,980,0,0]"
14,21210,1416,1,0,"[14,21210,1416,1,0]"
42,16362,2148,0,0,"[42,16362,2148,0,0]"
51,10039,1391,1,0,"[51,10039,1391,1,0]"
19,32158,3374,1,0,"[19,32158,3374,1,0]"
20,19519,1876,0,0,"[20,19519,1876,0,0]"
13,25001,2836,0,1,"[13,25001,2836,0,1]"
15,22838,3836,1,1,"[15,22838,3836,1,1]"
33,11314,916,1,0,"[33,11314,916,1,0]"
55,4569,375,0,0,"[55,4569,375,0,0]"
22,24206,1435,0,1,"[22,24206,1435,0,1]"
