batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
19,95,49,3,1,0,9025,"[19,95,49,3,1,0,9025]"
1,129,7,3,3,0,16641,"[1,129,7,3,3,0,16641]"
6,296,10,6,1,1,87616,"[6,296,10,6,1,1,87616]"
33,406,23,6,2,1,164836,"[33,406,23,6,2,1,164836]"
61,204,29,4,4,1,41616,"[61,204,29,4,4,1,41616]"
37,175,14,4,2,1,30625,"[37,175,14,4,2,1,30625]"
32,320,29,5,1,0,102400,"[32,320,29,5,1,0,102400]"
21,165,38,4,3,0,27225,"[21,165,38,4,3,0,27225]"
9,73,135,6,4,0,5329,"[9,73,135,6,4,0,5329]"
19,62,35,7,2,0,3844,"[19,62,35,7,2,0,3844]"
13,289,16,3,4,0,83521,"[13,289,16,3,4,0,83521]"
55,322,30,2,4,1,103684,"[55,322,30,2,4,1,103684]"
41,228,30,1,4,0,51984,"[41,228,30,1,4,0,51984]"
43,401,18,6,2,0,160801,"[43,401,18,6,2,0,160801]"
36,347,8,7,1,1,120409,"[36,347,8,7,1,1,120409]"
55,320,11,6,2,0,102400,"[55,320,11,6,2,0,102400]"
22,150,49,2,4,0,22500,"[22,150,49,2,4,0,22500]"
47,15,15,5,2,1,225,"[47,15,15,5,2,1,225]"
15,378,21,4,3,1,142884,"[15,378,21,4,3,1,142884]"
9,434,9,5,1,1,188356,"[9,434,9,5,1,1,188356]"
11,469,1,7,2,0,219961,"[11,469,1,7,2,0,219961]"
49,299,11,7,1,0,89401,"[49,299,11,7,1,0,89401]"
34,472,6,4,2,0,222784,"[34,472,6,4,2,0,222784]"
51,148,56,5,2,1,21904,"[51,148,56,5,2,1,21904]"
28,116,73,1,4,0,13456,"[28,116,73,1,4,0,13456]"
63,388,3,7,1,1,150544,"[63,388,3,7,1,1,150544]"
25,397,7,1,3,1,157609,"[25,397,7,1,3,1,157609]"
63,330,17,5,1,1,108900,"[63,330,17,5,1,1,108900]"
64,36,66,6,2,1,1296,"[64,36,66,6,2,1,1296]"
51,324,16,5,4,1,104976,"[51,324,16,5,4,1,104976]"
2,300,4,7,2,0,90000,"[2,300,4,7,2,0,90000]"
8,368,20,5,3,1,135424,"[8,368,20,5,3,1,135424]"
47,293,14,6,4,0,85849,"[47,293,14,6,4,0,85849]"
5,161,43,1,3,0,25921,"[5,161,43,1,3,0,25921]"
58,13,358,7,4,0,169,"[58,13,358,7,4,0,169]"
37,173,8,5,1,0,29929,"[37,173,8,5,1,0,29929]"
59,302,4,3,1,1,91204,"[59,302,4,3,1,1,91204]"
29,294,9,1,1,0,86436,"[29,294,9,1,1,0,86436]"
63,142,44,7,3,1,20164,"[63,142,44,7,3,1,20164]"
25,336,7,5,4,1,112896,"[25,336,7,5,4,1,112896]"
62,89,108,6,2,0,7921,"[62,89,108,6,2,0,7921]"
38,157,40,4,3,1,24649,"[38,157,40,4,3,1,24649]"
21,472,19,6,1,0,222784,"[21,472,19,6,1,0,222784]"
62,368,6,3,2,0,135424,"[62,368,6,3,2,0,135424]"
54,219,8,2,4,1,47961,"[54,219,8,2,4,1,47961]"
16,146,56,7,4,0,21316,"[16,146,56,7,4,0,21316]"
48,116,42,6,3,0,13456,"[48,116,42,6,3,0,13456]"
54,255,12,3,4,0,65025,"[54,255,12,3,4,0,65025]"
56,29,191,3,2,1,841,"[56,29,191,3,2,1,841]"
36,243,22,3,3,1,59049,"[36,243,22,3,3,1,59049]"
51,58,143,5,4,1,3364,"[51,58,143,5,4,1,3364]"
50,313,20,5,1,0,97969,"[50,313,20,5,1,0,97969]"
14,127,22,5,4,1,16129,"[14,127,22,5,4,1,16129]"
42,458,10,7,2,0,209764,"[42,458,10,7,2,0,209764]"
51,475,12,4,4,0,225625,"[51,475,12,4,4,0,225625]"
14,191,3,3,2,1,36481,"[14,191,3,3,2,1,36481]"
10,320,9,7,1,0,102400,"[10,320,9,7,1,0,102400]"
48,106,66,5,3,0,11236,"[48,106,66,5,3,0,11236]"
31,55,76,2,2,1,3025,"[31,55,76,2,2,1,3025]"
1,300,8,2,1,1,90000,"[1,300,8,2,1,1,90000]"
39,37,152,7,2,0,1369,"[39,37,152,7,2,0,1369]"
21,473,20,6,3,0,223729,"[21,473,20,6,3,0,223729]"
34,437,7,1,4,1,190969,"[34,437,7,1,4,1,190969]"
26,265,30,4,4,0,70225,"[26,265,30,4,4,0,70225]"
24,156,43,1,3,0,24336,"[24,156,43,1,3,0,24336]"
26,62,59,3,4,0,3844,"[26,62,59,3,4,0,3844]"
24,322,21,3,3,0,103684,"[24,322,21,3,3,0,103684]"
23,202,29,6,2,1,40804,"[23,202,29,6,2,1,40804]"
50,15,327,4,3,1,225,"[50,15,327,4,3,1,225]"
64,510,3,1,2,0,260100,"[64,510,3,1,2,0,260100]"
13,157,14,1,2,0,24649,"[13,157,14,1,2,0,24649]"
5,309,20,5,1,1,95481,"[5,309,20,5,1,1,95481]"
63,70,7,1,1,0,4900,"[63,70,7,1,1,0,4900]"
44,223,31,3,3,1,49729,"[44,223,31,3,3,1,49729]"
29,455,17,3,2,0,207025,"[29,455,17,3,2,0,207025]"
9,333,8,2,2,0,110889,"[9,333,8,2,2,0,110889]"
39,510,8,4,4,1,260100,"[39,510,8,4,4,1,260100]"
23,258,26,7,1,1,66564,"[23,258,26,7,1,1,66564]"
47,355,17,7,4,0,126025,"[47,355,17,7,4,0,126025]"
22,192,1,1,2,1,36864,"[22,192,1,1,2,1,36864]"
14,68,139,7,2,0,4624,"[14,68,139,7,2,0,4624]"
19,187,1,3,2,0,34969,"[19,187,1,3,2,0,34969]"
14,93,30,2,4,1,8649,"[14,93,30,2,4,1,8649]"
22,483,10,7,3,0,233289,"[22,483,10,7,3,0,233289]"
36,314,23,3,3,0,98596,"[36,314,23,3,3,0,98596]"
42,274,20,1,1,0,75076,"[42,274,20,1,1,0,75076]"
24,126,57,2,3,0,15876,"[24,126,57,2,3,0,15876]"
12,24,124,5,3,1,576,"[12,24,124,5,3,1,576]"
31,249,10,7,1,1,62001,"[31,249,10,7,1,1,62001]"
19,230,13,1,3,1,52900,"[19,230,13,1,3,1,52900]"
59,200,32,1,2,1,40000,"[59,200,32,1,2,1,40000]"
46,210,12,2,3,1,44100,"[46,210,12,2,3,1,44100]"
4,259,24,2,4,0,67081,"[4,259,24,2,4,0,67081]"
15,28,31,3,4,1,784,"[15,28,31,3,4,1,784]"
50,222,25,2,2,0,49284,"[50,222,25,2,2,0,49284]"
22,83,64,3,4,0,6889,"[22,83,64,3,4,0,6889]"
29,483,18,5,2,1,233289,"[29,483,18,5,2,1,233289]"
60,441,5,6,3,0,194481,"[60,441,5,6,3,0,194481]"
3,183,21,1,2,1,33489,"[3,183,21,1,2,1,33489]"
15,289,30,2,3,1,83521,"[15,289,30,2,3,1,83521]"
12,39,134,6,4,0,1521,"[12,39,134,6,4,0,1521]"
21,471,17,5,2,1,221841,"[21,471,17,5,2,1,221841]"
58,423,3,5,2,1,178929,"[58,423,3,5,2,1,178929]"
15,369,13,7,1,0,136161,"[15,369,13,7,1,0,136161]"
55,493,18,3,4,0,243049,"[55,493,18,3,4,0,243049]"
3,15,622,1,2,0,225,"[3,15,622,1,2,0,225]"
10,19,173,2,3,1,361,"[10,19,173,2,3,1,361]"
47,74,86,6,1,0,5476,"[47,74,86,6,1,0,5476]"
39,143,30,7,1,0,20449,"[39,143,30,7,1,0,20449]"
52,503,12,6,3,0,253009,"[52,503,12,6,3,0,253009]"
11,164,4,4,1,1,26896,"[11,164,4,4,1,1,26896]"
11,507,17,5,1,1,257049,"[11,507,17,5,1,1,257049]"
53,147,62,4,4,0,21609,"[53,147,62,4,4,0,21609]"
11,194,44,2,2,0,37636,"[11,194,44,2,2,0,37636]"
63,192,26,2,3,1,36864,"[63,192,26,2,3,1,36864]"
24,499,7,2,2,1,249001,"[24,499,7,2,2,1,249001]"
21,323,26,3,4,0,104329,"[21,323,26,3,4,0,104329]"
27,447,5,5,4,1,199809,"[27,447,5,5,4,1,199809]"
39,279,31,6,4,0,77841,"[39,279,31,6,4,0,77841]"
57,247,20,3,3,0,61009,"[57,247,20,3,3,0,61009]"
55,333,16,2,1,0,110889,"[55,333,16,2,1,0,110889]"
57,73,85,2,4,1,5329,"[57,73,85,2,4,1,5329]"
47,459,12,7,1,0,210681,"[47,459,12,7,1,0,210681]"
54,106,3,4,3,1,11236,"[54,106,3,4,3,1,11236]"
23,156,9,6,2,0,24336,"[23,156,9,6,2,0,24336]"
53,315,29,3,3,0,99225,"[53,315,29,3,3,0,99225]"
53,186,11,1,3,0,34596,"[53,186,11,1,3,0,34596]"
16,302,26,4,1,0,91204,"[16,302,26,4,1,0,91204]"
28,52,148,3,1,1,2704,"[28,52,148,3,1,1,2704]"
50,404,11,1,1,1,163216,"[50,404,11,1,1,1,163216]"
21,374,7,1,3,0,139876,"[21,374,7,1,3,0,139876]"
7,425,9,3,1,1,180625,"[7,425,9,3,1,1,180625]"
1,182,51,3,1,1,33124,"[1,182,51,3,1,1,33124]"
14,363,5,7,3,1,131769,"[14,363,5,7,3,1,131769]"
33,316,8,7,2,1,99856,"[33,316,8,7,2,1,99856]"
39,204,46,2,1,0,41616,"[39,204,46,2,1,0,41616]"
30,79,109,3,3,0,6241,"[30,79,109,3,3,0,6241]"
63,70,123,1,1,1,4900,"[63,70,123,1,1,1,4900]"
24,36,43,6,3,1,1296,"[24,36,43,6,3,1,1296]"
2,416,5,6,4,1,173056,"[2,416,5,6,4,1,173056]"
21,273,27,3,1,1,74529,"[21,273,27,3,1,1,74529]"
27,502,7,6,4,1,252004,"[27,502,7,6,4,1,252004]"
41,401,12,5,4,1,160801,"[41,401,12,5,4,1,160801]"
23,163,48,7,4,0,26569,"[23,163,48,7,4,0,26569]"
64,139,57,5,3,1,19321,"[64,139,57,5,3,1,19321]"
57,463,3,6,3,0,214369,"[57,463,3,6,3,0,214369]"
51,84,45,5,4,0,7056,"[51,84,45,5,4,0,7056]"
26,265,2,1,4,1,70225,"[26,265,2,1,4,1,70225]"
42,493,11,3,4,1,243049,"[42,493,11,3,4,1,243049]"
54,23,233,3,1,1,529,"[54,23,233,3,1,1,529]"
36,487,2,3,3,1,237169,"[36,487,2,3,3,1,237169]"
14,53,11,6,2,1,2809,"[14,53,11,6,2,1,2809]"
38,192,11,6,3,1,36864,"[38,192,11,6,3,1,36864]"
8,31,54,1,4,0,961,"[8,31,54,1,4,0,961]"
57,500,12,1,1,1,250000,"[57,500,12,1,1,1,250000]"
25,371,9,3,2,1,137641,"[25,371,9,3,2,1,137641]"
18,68,48,3,3,1,4624,"[18,68,48,3,3,1,4624]"
6,302,12,5,3,1,91204,"[6,302,12,5,3,1,91204]"
12,459,7,4,3,1,210681,"[12,459,7,4,3,1,210681]"
41,448,18,1,1,0,200704,"[41,448,18,1,1,0,200704]"
27,4,38,4,1,1,16,"[27,4,38,4,1,1,16]"
42,510,16,7,2,1,260100,"[42,510,16,7,2,1,260100]"
61,457,16,1,4,0,208849,"[61,457,16,1,4,0,208849]"
34,329,29,7,2,1,108241,"[34,329,29,7,2,1,108241]"
36,235,1,5,2,0,55225,"[36,235,1,5,2,0,55225]"
24,10,494,3,3,1,100,"[24,10,494,3,3,1,100]"
4,153,10,2,3,1,23409,"[4,153,10,2,3,1,23409]"
22,247,39,3,3,0,61009,"[22,247,39,3,3,0,61009]"
28,142,54,3,3,0,20164,"[28,142,54,3,3,0,20164]"
48,323,28,7,1,1,104329,"[48,323,28,7,1,1,104329]"
32,136,39,3,4,1,18496,"[32,136,39,3,4,1,18496]"
9,143,35,3,2,0,20449,"[9,143,35,3,2,0,20449]"
54,9,566,7,2,1,81,"[54,9,566,7,2,1,81]"
37,134,71,4,3,1,17956,"[37,134,71,4,3,1,17956]"
54,222,38,7,3,0,49284,"[54,222,38,7,3,0,49284]"
22,362,22,5,3,1,131044,"[22,362,22,5,3,1,131044]"
12,243,16,3,3,0,59049,"[12,243,16,3,3,0,59049]"
33,364,5,7,3,0,132496,"[33,364,5,7,3,0,132496]"
28,200,22,2,4,1,40000,"[28,200,22,2,4,1,40000]"
49,469,13,2,4,1,219961,"[49,469,13,2,4,1,219961]"
23,317,5,3,3,0,100489,"[23,317,5,3,3,0,100489]"
54,46,73,5,4,1,2116,"[54,46,73,5,4,1,2116]"
15,493,13,7,4,0,243049,"[15,493,13,7,4,0,243049]"
51,42,163,6,4,1,1764,"[51,42,163,6,4,1,1764]"
52,328,10,7,1,1,107584,"[52,328,10,7,1,1,107584]"
26,393,23,7,2,1,154449,"[26,393,23,7,2,1,154449]"
15,72,40,7,3,1,5184,"[15,72,40,7,3,1,5184]"
5,503,17,1,3,0,253009,"[5,503,17,1,3,0,253009]"
11,400,8,3,4,1,160000,"[11,400,8,3,4,1,160000]"
23,144,2,5,4,0,20736,"[23,144,2,5,4,0,20736]"
34,93,22,5,1,1,8649,"[34,93,22,5,1,1,8649]"
47,25,357,2,1,0,625,"[47,25,357,2,1,0,625]"
21,284,34,6,3,0,80656,"[21,284,34,6,3,0,80656]"
14,308,23,7,1,0,94864,"[14,308,23,7,1,0,94864]"
51,202,21,1,4,1,40804,"[51,202,21,1,4,1,40804]"
52,361,13,7,1,0,130321,"[52,361,13,7,1,0,130321]"
12,315,3,5,1,0,99225,"[12,315,3,5,1,0,99225]"
31,231,13,3,3,0,53361,"[31,231,13,3,3,0,53361]"
16,239,25,7,1,0,57121,"[16,239,25,7,1,0,57121]"
33,485,19,3,2,1,235225,"[33,485,19,3,2,1,235225]"
51,317,23,5,4,1,100489,"[51,317,23,5,4,1,100489]"
22,48,67,7,2,1,2304,"[22,48,67,7,2,1,2304]"
48,228,19,2,2,0,51984,"[48,228,19,2,2,0,51984]"
60,359,8,5,1,1,128881,"[60,359,8,5,1,1,128881]"
51,358,3,4,3,1,128164,"[51,358,3,4,3,1,128164]"
43,444,7,6,3,1,197136,"[43,444,7,6,3,1,197136]"
49,196,40,1,3,0,38416,"[49,196,40,1,3,0,38416]"
41,145,13,6,1,0,21025,"[41,145,13,6,1,0,21025]"
51,139,15,6,3,0,19321,"[51,139,15,6,3,0,19321]"
18,499,13,2,3,0,249001,"[18,499,13,2,3,0,249001]"
3,192,41,5,4,1,36864,"[3,192,41,5,4,1,36864]"
38,394,7,3,1,1,155236,"[38,394,7,3,1,1,155236]"
49,358,15,3,4,0,128164,"[49,358,15,3,4,0,128164]"
11,448,16,1,3,1,200704,"[11,448,16,1,3,1,200704]"
40,309,12,1,2,1,95481,"[40,309,12,1,2,1,95481]"
57,208,27,3,2,0,43264,"[57,208,27,3,2,0,43264]"
21,126,28,7,1,1,15876,"[21,126,28,7,1,1,15876]"
54,414,8,1,2,0,171396,"[54,414,8,1,2,0,171396]"
56,37,2,3,1,1,1369,"[56,37,2,3,1,1,1369]"
25,342,17,1,1,1,116964,"[25,342,17,1,1,1,116964]"
36,223,35,2,1,1,49729,"[36,223,35,2,1,1,49729]"
34,437,18,7,1,0,190969,"[34,437,18,7,1,0,190969]"
5,61,52,5,2,1,3721,"[5,61,52,5,2,1,3721]"
29,43,183,1,2,0,1849,"[29,43,183,1,2,0,1849]"
42,63,156,3,2,0,3969,"[42,63,156,3,2,0,3969]"
11,70,127,1,1,0,4900,"[11,70,127,1,1,0,4900]"
45,235,15,7,3,1,55225,"[45,235,15,7,3,1,55225]"
17,151,26,6,4,1,22801,"[17,151,26,6,4,1,22801]"
28,437,20,6,1,1,190969,"[28,437,20,6,1,1,190969]"
10,480,3,1,2,1,230400,"[10,480,3,1,2,1,230400]"
18,154,51,4,1,0,23716,"[18,154,51,4,1,0,23716]"
26,160,53,4,3,1,25600,"[26,160,53,4,3,1,25600]"
19,186,41,6,3,1,34596,"[19,186,41,6,3,1,34596]"
13,273,8,6,3,1,74529,"[13,273,8,6,3,1,74529]"
16,157,26,7,4,1,24649,"[16,157,26,7,4,1,24649]"
10,510,12,1,2,0,260100,"[10,510,12,1,2,0,260100]"
34,463,16,4,4,0,214369,"[34,463,16,4,4,0,214369]"
63,439,10,7,4,0,192721,"[63,439,10,7,4,0,192721]"
45,433,7,5,2,0,187489,"[45,433,7,5,2,0,187489]"
37,436,10,7,4,0,190096,"[37,436,10,7,4,0,190096]"
29,188,18,7,2,1,35344,"[29,188,18,7,2,1,35344]"
25,462,12,4,2,0,213444,"[25,462,12,4,2,0,213444]"
34,280,18,6,3,1,78400,"[34,280,18,6,3,1,78400]"
40,231,21,6,3,1,53361,"[40,231,21,6,3,1,53361]"
56,494,2,4,1,0,244036,"[56,494,2,4,1,0,244036]"
33,41,206,3,1,1,1681,"[33,41,206,3,1,1,1681]"
42,7,328,3,1,1,49,"[42,7,328,3,1,1,49]"
14,269,31,2,2,1,72361,"[14,269,31,2,2,1,72361]"
2,279,3,1,3,0,77841,"[2,279,3,1,3,0,77841]"
17,290,27,5,1,0,84100,"[17,290,27,5,1,0,84100]"
6,306,4,2,3,0,93636,"[6,306,4,2,3,0,93636]"
13,468,17,5,1,1,219024,"[13,468,17,5,1,1,219024]"
1,125,28,6,2,0,15625,"[1,125,28,6,2,0,15625]"
39,275,29,5,4,0,75625,"[39,275,29,5,4,0,75625]"
41,248,19,1,3,1,61504,"[41,248,19,1,3,1,61504]"
5,494,8,6,3,1,244036,"[5,494,8,6,3,1,244036]"
11,484,3,5,2,1,234256,"[11,484,3,5,2,1,234256]"
40,437,11,7,1,0,190969,"[40,437,11,7,1,0,190969]"
16,273,19,7,3,1,74529,"[16,273,19,7,3,1,74529]"
1,425,8,6,3,0,180625,"[1,425,8,6,3,0,180625]"
6,308,23,2,1,1,94864,"[6,308,23,2,1,1,94864]"
64,189,39,3,1,1,35721,"[64,189,39,3,1,1,35721]"
58,507,1,3,3,1,257049,"[58,507,1,3,3,1,257049]"
56,442,8,6,4,0,195364,"[56,442,8,6,4,0,195364]"
40,486,6,7,4,0,236196,"[40,486,6,7,4,0,236196]"
42,407,8,1,4,0,165649,"[42,407,8,1,4,0,165649]"
48,243,3,6,4,0,59049,"[48,243,3,6,4,0,59049]"
2,348,2,1,3,1,121104,"[2,348,2,1,3,1,121104]"
46,375,6,4,2,1,140625,"[46,375,6,4,2,1,140625]"
12,300,9,3,4,1,90000,"[12,300,9,3,4,1,90000]"
23,358,12,3,2,0,128164,"[23,358,12,3,2,0,128164]"
43,476,8,2,3,1,226576,"[43,476,8,2,3,1,226576]"
64,493,14,5,3,0,243049,"[64,493,14,5,3,0,243049]"
42,426,11,7,1,0,181476,"[42,426,11,7,1,0,181476]"
61,103,90,4,2,1,10609,"[61,103,90,4,2,1,10609]"
3,296,15,4,3,1,87616,"[3,296,15,4,3,1,87616]"
29,250,36,6,2,1,62500,"[29,250,36,6,2,1,62500]"
13,396,24,6,3,0,156816,"[13,396,24,6,3,0,156816]"
36,112,62,3,1,0,12544,"[36,112,62,3,1,0,12544]"
52,298,13,4,2,0,88804,"[52,298,13,4,2,0,88804]"
36,343,23,2,3,0,117649,"[36,343,23,2,3,0,117649]"
6,292,23,7,3,1,85264,"[6,292,23,7,3,1,85264]"
45,172,39,6,2,0,29584,"[45,172,39,6,2,0,29584]"
54,311,8,4,3,1,96721,"[54,311,8,4,3,1,96721]"
24,147,43,6,4,0,21609,"[24,147,43,6,4,0,21609]"
4,25,227,4,2,0,625,"[4,25,227,4,2,0,625]"
27,47,100,7,1,0,2209,"[27,47,100,7,1,0,2209]"
62,60,14,3,1,1,3600,"[62,60,14,3,1,1,3600]"
4,340,16,7,3,0,115600,"[4,340,16,7,3,0,115600]"
38,262,3,7,1,0,68644,"[38,262,3,7,1,0,68644]"
51,275,10,3,1,1,75625,"[51,275,10,3,1,1,75625]"
36,364,21,2,4,1,132496,"[36,364,21,2,4,1,132496]"
39,161,50,4,2,1,25921,"[39,161,50,4,2,1,25921]"
6,372,1,5,2,0,138384,"[6,372,1,5,2,0,138384]"
42,266,1,5,2,1,70756,"[42,266,1,5,2,1,70756]"
34,24,119,3,3,1,576,"[34,24,119,3,3,1,576]"
51,498,4,5,1,0,248004,"[51,498,4,5,1,0,248004]"
11,31,102,7,1,1,961,"[11,31,102,7,1,1,961]"
23,480,1,7,3,0,230400,"[23,480,1,7,3,0,230400]"
54,149,6,1,1,0,22201,"[54,149,6,1,1,0,22201]"
57,241,36,6,1,1,58081,"[57,241,36,6,1,1,58081]"
20,496,17,3,4,1,246016,"[20,496,17,3,4,1,246016]"
21,306,27,7,3,1,93636,"[21,306,27,7,3,1,93636]"
33,134,31,5,2,1,17956,"[33,134,31,5,2,1,17956]"
9,40,53,4,4,0,1600,"[9,40,53,4,4,0,1600]"
13,261,36,2,3,0,68121,"[13,261,36,2,3,0,68121]"
11,126,31,7,2,1,15876,"[11,126,31,7,2,1,15876]"
14,7,311,1,4,1,49,"[14,7,311,1,4,1,49]"
40,261,15,1,4,1,68121,"[40,261,15,1,4,1,68121]"
36,430,21,5,2,0,184900,"[36,430,21,5,2,0,184900]"
6,138,31,4,2,0,19044,"[6,138,31,4,2,0,19044]"
19,182,1,5,4,1,33124,"[19,182,1,5,4,1,33124]"
41,273,11,6,1,1,74529,"[41,273,11,6,1,1,74529]"
58,441,10,2,1,0,194481,"[58,441,10,2,1,0,194481]"
22,497,14,2,2,1,247009,"[22,497,14,2,2,1,247009]"
17,49,14,6,3,1,2401,"[17,49,14,6,3,1,2401]"
38,231,5,5,1,0,53361,"[38,231,5,5,1,0,53361]"
14,305,20,4,1,1,93025,"[14,305,20,4,1,1,93025]"
25,447,17,3,1,1,199809,"[25,447,17,3,1,1,199809]"
12,98,46,4,4,0,9604,"[12,98,46,4,4,0,9604]"
5,54,125,4,1,1,2916,"[5,54,125,4,1,1,2916]"
55,416,8,6,3,0,173056,"[55,416,8,6,3,0,173056]"
48,401,6,2,3,1,160801,"[48,401,6,2,3,1,160801]"
19,223,25,5,1,0,49729,"[19,223,25,5,1,0,49729]"
14,311,2,2,1,0,96721,"[14,311,2,2,1,0,96721]"
1,159,60,7,2,1,25281,"[1,159,60,7,2,1,25281]"
6,27,247,3,4,1,729,"[6,27,247,3,4,1,729]"
48,101,31,3,1,1,10201,"[48,101,31,3,1,1,10201]"
19,264,22,3,4,1,69696,"[19,264,22,3,4,1,69696]"
7,409,17,5,1,0,167281,"[7,409,17,5,1,0,167281]"
49,48,64,4,2,0,2304,"[49,48,64,4,2,0,2304]"
52,462,13,7,1,1,213444,"[52,462,13,7,1,1,213444]"
33,343,9,4,2,1,117649,"[33,343,9,4,2,1,117649]"
28,426,8,5,3,1,181476,"[28,426,8,5,3,1,181476]"
47,184,17,7,2,1,33856,"[47,184,17,7,2,1,33856]"
24,319,10,3,2,1,101761,"[24,319,10,3,2,1,101761]"
38,346,4,4,1,1,119716,"[38,346,4,4,1,1,119716]"
12,166,50,3,3,1,27556,"[12,166,50,3,3,1,27556]"
17,349,18,1,4,0,121801,"[17,349,18,1,4,0,121801]"
40,272,14,4,2,1,73984,"[40,272,14,4,2,1,73984]"
63,152,43,2,2,1,23104,"[63,152,43,2,2,1,23104]"
21,81,65,4,2,1,6561,"[21,81,65,4,2,1,6561]"
64,42,156,1,3,1,1764,"[64,42,156,1,3,1,1764]"
8,500,11,3,2,1,250000,"[8,500,11,3,2,1,250000]"
17,169,55,5,1,1,28561,"[17,169,55,5,1,1,28561]"
51,65,86,5,4,1,4225,"[51,65,86,5,4,1,4225]"
31,14,645,7,4,0,196,"[31,14,645,7,4,0,196]"
29,246,27,6,3,0,60516,"[29,246,27,6,3,0,60516]"
5,267,2,5,2,0,71289,"[5,267,2,5,2,0,71289]"
11,186,26,5,2,0,34596,"[11,186,26,5,2,0,34596]"
36,192,44,5,2,1,36864,"[36,192,44,5,2,1,36864]"
52,237,17,3,3,0,56169,"[52,237,17,3,3,0,56169]"
49,477,6,3,4,0,227529,"[49,477,6,3,4,0,227529]"
64,272,15,2,1,0,73984,"[64,272,15,2,1,0,73984]"
41,475,15,2,4,1,225625,"[41,475,15,2,4,1,225625]"
1,440,10,1,3,0,193600,"[1,440,10,1,3,0,193600]"
56,404,16,5,2,0,163216,"[56,404,16,5,2,0,163216]"
63,264,36,6,2,0,69696,"[63,264,36,6,2,0,69696]"
63,93,103,5,3,0,8649,"[63,93,103,5,3,0,8649]"
34,240,18,4,2,1,57600,"[34,240,18,4,2,1,57600]"
48,375,24,5,2,0,140625,"[48,375,24,5,2,0,140625]"
19,317,4,7,3,0,100489,"[19,317,4,7,3,0,100489]"
8,194,21,7,3,1,37636,"[8,194,21,7,3,1,37636]"
61,79,5,4,3,0,6241,"[61,79,5,4,3,0,6241]"
18,127,39,5,2,1,16129,"[18,127,39,5,2,1,16129]"
9,302,8,7,4,1,91204,"[9,302,8,7,4,1,91204]"
19,454,10,3,3,1,206116,"[19,454,10,3,3,1,206116]"
7,379,12,2,4,0,143641,"[7,379,12,2,4,0,143641]"
15,256,28,3,4,1,65536,"[15,256,28,3,4,1,65536]"
3,451,4,3,4,1,203401,"[3,451,4,3,4,1,203401]"
14,2,3990,1,2,0,4,"[14,2,3990,1,2,0,4]"
5,447,13,1,2,0,199809,"[5,447,13,1,2,0,199809]"
9,206,2,6,1,0,42436,"[9,206,2,6,1,0,42436]"
51,35,43,7,1,0,1225,"[51,35,43,7,1,0,1225]"
38,359,14,2,1,0,128881,"[38,359,14,2,1,0,128881]"
19,89,36,2,4,1,7921,"[19,89,36,2,4,1,7921]"
51,177,19,5,2,1,31329,"[51,177,19,5,2,1,31329]"
3,165,4,4,1,1,27225,"[3,165,4,4,1,1,27225]"
50,224,1,6,4,1,50176,"[50,224,1,6,4,1,50176]"
30,141,65,5,4,0,19881,"[30,141,65,5,4,0,19881]"
55,142,52,6,2,0,20164,"[55,142,52,6,2,0,20164]"
28,1,1864,1,1,1,1,"[28,1,1864,1,1,1,1]"
62,234,11,1,3,1,54756,"[62,234,11,1,3,1,54756]"
35,223,12,4,3,1,49729,"[35,223,12,4,3,1,49729]"
32,238,35,2,3,1,56644,"[32,238,35,2,3,1,56644]"
7,35,174,3,1,1,1225,"[7,35,174,3,1,1,1225]"
53,85,26,1,3,0,7225,"[53,85,26,1,3,0,7225]"
49,323,26,5,1,1,104329,"[49,323,26,5,1,1,104329]"
56,207,13,4,4,0,42849,"[56,207,13,4,4,0,42849]"
59,122,76,2,3,0,14884,"[59,122,76,2,3,0,14884]"
6,194,14,5,4,1,37636,"[6,194,14,5,4,1,37636]"
32,96,44,2,2,1,9216,"[32,96,44,2,2,1,9216]"
9,345,10,1,3,0,119025,"[9,345,10,1,3,0,119025]"
26,12,181,2,2,0,144,"[26,12,181,2,2,0,144]"
54,18,318,7,3,0,324,"[54,18,318,7,3,0,324]"
56,412,7,2,4,1,169744,"[56,412,7,2,4,1,169744]"
28,426,9,7,2,1,181476,"[28,426,9,7,2,1,181476]"
16,506,9,4,3,1,256036,"[16,506,9,4,3,1,256036]"
45,489,18,6,3,0,239121,"[45,489,18,6,3,0,239121]"
40,151,1,1,3,0,22801,"[40,151,1,1,3,0,22801]"
8,59,54,3,3,1,3481,"[8,59,54,3,3,1,3481]"
56,63,112,7,4,0,3969,"[56,63,112,7,4,0,3969]"
8,179,38,5,3,1,32041,"[8,179,38,5,3,1,32041]"
52,49,127,5,2,0,2401,"[52,49,127,5,2,0,2401]"
24,345,10,6,2,1,119025,"[24,345,10,6,2,1,119025]"
45,486,11,3,1,1,236196,"[45,486,11,3,1,1,236196]"
40,196,35,5,2,0,38416,"[40,196,35,5,2,0,38416]"
51,301,23,2,4,0,90601,"[51,301,23,2,4,0,90601]"
15,354,22,5,3,0,125316,"[15,354,22,5,3,0,125316]"
59,465,15,3,3,0,216225,"[59,465,15,3,3,0,216225]"
40,339,6,7,3,1,114921,"[40,339,6,7,3,1,114921]"
18,117,11,6,1,0,13689,"[18,117,11,6,1,0,13689]"
