batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
37,460,19,6,2,1,211600,"[37,460,19,6,2,1,211600]"
63,353,6,4,3,0,124609,"[63,353,6,4,3,0,124609]"
38,428,11,2,2,1,183184,"[38,428,11,2,2,1,183184]"
20,491,16,4,2,0,241081,"[20,491,16,4,2,0,241081]"
10,412,16,1,3,0,169744,"[10,412,16,1,3,0,169744]"
35,400,5,5,1,0,160000,"[35,400,5,5,1,0,160000]"
40,57,111,7,1,0,3249,"[40,57,111,7,1,0,3249]"
14,2,432,2,4,1,4,"[14,2,432,2,4,1,4]"
30,333,4,4,2,1,110889,"[30,333,4,4,2,1,110889]"
64,147,16,1,2,1,21609,"[64,147,16,1,2,1,21609]"
64,142,67,1,4,1,20164,"[64,142,67,1,4,1,20164]"
10,434,9,2,1,1,188356,"[10,434,9,2,1,1,188356]"
11,327,14,7,3,1,106929,"[11,327,14,7,3,1,106929]"
24,265,20,7,1,0,70225,"[24,265,20,7,1,0,70225]"
47,37,20,5,1,1,1369,"[47,37,20,5,1,1,1369]"
50,422,18,4,4,0,178084,"[50,422,18,4,4,0,178084]"
13,35,211,4,1,0,1225,"[13,35,211,4,1,0,1225]"
23,397,11,4,1,0,157609,"[23,397,11,4,1,0,157609]"
30,465,2,6,4,0,216225,"[30,465,2,6,4,0,216225]"
53,123,31,3,4,1,15129,"[53,123,31,3,4,1,15129]"
51,171,10,4,3,0,29241,"[51,171,10,4,3,0,29241]"
41,400,7,7,3,0,160000,"[41,400,7,7,3,0,160000]"
41,50,135,5,3,0,2500,"[41,50,135,5,3,0,2500]"
53,112,65,5,1,1,12544,"[53,112,65,5,1,1,12544]"
46,158,18,7,4,1,24964,"[46,158,18,7,4,1,24964]"
39,364,15,6,2,1,132496,"[39,364,15,6,2,1,132496]"
35,474,17,5,2,0,224676,"[35,474,17,5,2,0,224676]"
29,275,22,2,3,0,75625,"[29,275,22,2,3,0,75625]"
29,50,148,2,1,1,2500,"[29,50,148,2,1,1,2500]"
52,112,68,3,2,0,12544,"[52,112,68,3,2,0,12544]"
45,45,121,5,2,1,2025,"[45,45,121,5,2,1,2025]"
8,253,8,7,2,1,64009,"[8,253,8,7,2,1,64009]"
64,272,26,6,2,1,73984,"[64,272,26,6,2,1,73984]"
35,395,21,2,1,1,156025,"[35,395,21,2,1,1,156025]"
38,355,10,1,2,0,126025,"[38,355,10,1,2,0,126025]"
21,96,35,2,1,0,9216,"[21,96,35,2,1,0,9216]"
43,224,28,1,3,0,50176,"[43,224,28,1,3,0,50176]"
52,339,21,7,3,1,114921,"[52,339,21,7,3,1,114921]"
49,278,22,7,2,0,77284,"[49,278,22,7,2,0,77284]"
39,490,11,3,3,0,240100,"[39,490,11,3,3,0,240100]"
5,241,9,4,1,1,58081,"[5,241,9,4,1,1,58081]"
3,51,188,2,2,0,2601,"[3,51,188,2,2,0,2601]"
22,264,13,5,4,0,69696,"[22,264,13,5,4,0,69696]"
24,424,16,3,2,1,179776,"[24,424,16,3,2,1,179776]"
1,418,15,1,2,1,174724,"[1,418,15,1,2,1,174724]"
1,405,9,1,1,1,164025,"[1,405,9,1,1,1,164025]"
1,51,32,1,3,1,2601,"[1,51,32,1,3,1,2601]"
11,277,13,1,1,0,76729,"[11,277,13,1,1,0,76729]"
2,311,30,1,3,0,96721,"[2,311,30,1,3,0,96721]"
38,329,25,3,4,1,108241,"[38,329,25,3,4,1,108241]"
54,318,7,2,3,1,101124,"[54,318,7,2,3,1,101124]"
30,357,16,2,2,0,127449,"[30,357,16,2,2,0,127449]"
37,343,3,5,3,1,117649,"[37,343,3,5,3,1,117649]"
5,442,10,5,4,0,195364,"[5,442,10,5,4,0,195364]"
64,191,50,1,3,1,36481,"[64,191,50,1,3,1,36481]"
52,511,4,7,3,0,261121,"[52,511,4,7,3,0,261121]"
19,260,4,3,2,1,67600,"[19,260,4,3,2,1,67600]"
17,358,3,6,4,0,128164,"[17,358,3,6,4,0,128164]"
34,298,21,2,3,0,88804,"[34,298,21,2,3,0,88804]"
38,491,4,4,3,0,241081,"[38,491,4,4,3,0,241081]"
23,276,13,3,2,1,76176,"[23,276,13,3,2,1,76176]"
4,483,19,2,1,1,233289,"[4,483,19,2,1,1,233289]"
9,418,1,1,3,1,174724,"[9,418,1,1,3,1,174724]"
62,316,30,1,3,1,99856,"[62,316,30,1,3,1,99856]"
29,431,9,5,3,0,185761,"[29,431,9,5,3,0,185761]"
57,176,38,1,1,0,30976,"[57,176,38,1,1,0,30976]"
58,133,45,1,4,0,17689,"[58,133,45,1,4,0,17689]"
40,333,6,2,1,1,110889,"[40,333,6,2,1,1,110889]"
14,277,4,3,1,0,76729,"[14,277,4,3,1,0,76729]"
18,59,160,1,1,0,3481,"[18,59,160,1,1,0,3481]"
25,234,40,1,4,1,54756,"[25,234,40,1,4,1,54756]"
11,312,3,7,4,1,97344,"[11,312,3,7,4,1,97344]"
35,252,31,5,3,0,63504,"[35,252,31,5,3,0,63504]"
35,343,21,7,1,0,117649,"[35,343,21,7,1,0,117649]"
52,454,19,5,3,0,206116,"[52,454,19,5,3,0,206116]"
17,242,36,6,1,1,58564,"[17,242,36,6,1,1,58564]"
47,435,3,2,3,0,189225,"[47,435,3,2,3,0,189225]"
11,159,10,1,3,1,25281,"[11,159,10,1,3,1,25281]"
11,170,33,7,3,1,28900,"[11,170,33,7,3,1,28900]"
20,300,23,7,1,0,90000,"[20,300,23,7,1,0,90000]"
10,237,8,3,1,1,56169,"[10,237,8,3,1,1,56169]"
35,96,63,2,2,0,9216,"[35,96,63,2,2,0,9216]"
36,477,5,7,2,0,227529,"[36,477,5,7,2,0,227529]"
26,486,18,7,2,1,236196,"[26,486,18,7,2,1,236196]"
39,199,47,3,1,1,39601,"[39,199,47,3,1,1,39601]"
25,396,13,2,1,1,156816,"[25,396,13,2,1,1,156816]"
17,347,4,1,1,1,120409,"[17,347,4,1,1,1,120409]"
27,128,30,3,1,1,16384,"[27,128,30,3,1,1,16384]"
53,208,12,6,3,0,43264,"[53,208,12,6,3,0,43264]"
8,96,95,5,1,1,9216,"[8,96,95,5,1,1,9216]"
51,190,4,5,1,1,36100,"[51,190,4,5,1,1,36100]"
13,425,18,7,3,1,180625,"[13,425,18,7,3,1,180625]"
2,3,2594,1,2,1,9,"[2,3,2594,1,2,1,9]"
10,202,48,4,4,1,40804,"[10,202,48,4,4,1,40804]"
51,84,113,4,1,1,7056,"[51,84,113,4,1,1,7056]"
3,368,11,4,1,1,135424,"[3,368,11,4,1,1,135424]"
63,455,12,4,4,0,207025,"[63,455,12,4,4,0,207025]"
64,270,29,2,1,1,72900,"[64,270,29,2,1,1,72900]"
54,395,14,7,2,1,156025,"[54,395,14,7,2,1,156025]"
27,257,23,4,4,0,66049,"[27,257,23,4,4,0,66049]"
51,197,35,5,4,0,38809,"[51,197,35,5,4,0,38809]"
15,123,65,4,3,0,15129,"[15,123,65,4,3,0,15129]"
46,375,9,6,2,0,140625,"[46,375,9,6,2,0,140625]"
39,29,206,5,4,1,841,"[39,29,206,5,4,1,841]"
47,22,415,6,2,1,484,"[47,22,415,6,2,1,484]"
15,229,6,7,2,1,52441,"[15,229,6,7,2,1,52441]"
56,305,1,5,2,0,93025,"[56,305,1,5,2,0,93025]"
22,46,29,4,3,0,2116,"[22,46,29,4,3,0,2116]"
47,251,9,4,4,0,63001,"[47,251,9,4,4,0,63001]"
1,9,650,7,2,0,81,"[1,9,650,7,2,0,81]"
64,480,17,4,3,1,230400,"[64,480,17,4,3,1,230400]"
20,438,8,7,4,0,191844,"[20,438,8,7,4,0,191844]"
57,509,7,6,2,0,259081,"[57,509,7,6,2,0,259081]"
42,215,17,1,2,1,46225,"[42,215,17,1,2,1,46225]"
64,408,4,1,2,1,166464,"[64,408,4,1,2,1,166464]"
5,466,18,2,2,1,217156,"[5,466,18,2,2,1,217156]"
15,7,445,5,2,0,49,"[15,7,445,5,2,0,49]"
22,410,6,6,1,0,168100,"[22,410,6,6,1,0,168100]"
59,338,13,1,1,0,114244,"[59,338,13,1,1,0,114244]"
32,447,19,4,2,1,199809,"[32,447,19,4,2,1,199809]"
56,452,21,6,4,1,204304,"[56,452,21,6,4,1,204304]"
40,215,19,5,3,0,46225,"[40,215,19,5,3,0,46225]"
36,476,13,2,1,1,226576,"[36,476,13,2,1,1,226576]"
52,55,125,1,3,0,3025,"[52,55,125,1,3,0,3025]"
32,333,27,5,1,0,110889,"[32,333,27,5,1,0,110889]"
5,145,45,3,1,0,21025,"[5,145,45,3,1,0,21025]"
22,47,37,5,3,0,2209,"[22,47,37,5,3,0,2209]"
36,362,6,4,3,1,131044,"[36,362,6,4,3,1,131044]"
19,204,43,5,3,1,41616,"[19,204,43,5,3,1,41616]"
51,197,17,2,3,1,38809,"[51,197,17,2,3,1,38809]"
31,300,12,5,2,0,90000,"[31,300,12,5,2,0,90000]"
33,61,94,4,1,1,3721,"[33,61,94,4,1,1,3721]"
8,126,57,5,2,1,15876,"[8,126,57,5,2,1,15876]"
4,207,38,5,1,1,42849,"[4,207,38,5,1,1,42849]"
43,102,95,5,4,0,10404,"[43,102,95,5,4,0,10404]"
26,360,12,1,4,1,129600,"[26,360,12,1,4,1,129600]"
16,193,6,4,1,1,37249,"[16,193,6,4,1,1,37249]"
43,93,10,3,4,0,8649,"[43,93,10,3,4,0,8649]"
52,244,32,5,1,1,59536,"[52,244,32,5,1,1,59536]"
5,511,10,4,1,1,261121,"[5,511,10,4,1,1,261121]"
41,447,9,3,1,1,199809,"[41,447,9,3,1,1,199809]"
50,231,16,7,2,0,53361,"[50,231,16,7,2,0,53361]"
23,358,23,7,1,0,128164,"[23,358,23,7,1,0,128164]"
14,46,72,7,1,0,2116,"[14,46,72,7,1,0,2116]"
45,302,9,3,3,0,91204,"[45,302,9,3,3,0,91204]"
26,478,17,6,3,1,228484,"[26,478,17,6,3,1,228484]"
27,166,30,4,1,0,27556,"[27,166,30,4,1,0,27556]"
40,52,54,4,2,1,2704,"[40,52,54,4,2,1,2704]"
23,474,6,5,3,1,224676,"[23,474,6,5,3,1,224676]"
12,377,6,6,1,1,142129,"[12,377,6,6,1,1,142129]"
4,174,45,6,4,0,30276,"[4,174,45,6,4,0,30276]"
36,136,33,4,4,1,18496,"[36,136,33,4,4,1,18496]"
59,431,13,1,4,0,185761,"[59,431,13,1,4,0,185761]"
53,232,27,7,1,1,53824,"[53,232,27,7,1,1,53824]"
30,499,16,6,2,0,249001,"[30,499,16,6,2,0,249001]"
7,345,25,1,4,0,119025,"[7,345,25,1,4,0,119025]"
26,29,242,1,3,1,841,"[26,29,242,1,3,1,841]"
60,33,302,2,2,0,1089,"[60,33,302,2,2,0,1089]"
32,144,45,1,2,0,20736,"[32,144,45,1,2,0,20736]"
36,459,1,5,1,1,210681,"[36,459,1,5,1,1,210681]"
22,194,24,6,3,1,37636,"[22,194,24,6,3,1,37636]"
17,133,64,2,2,1,17689,"[17,133,64,2,2,1,17689]"
57,170,24,3,3,0,28900,"[57,170,24,3,3,0,28900]"
15,376,1,7,1,1,141376,"[15,376,1,7,1,1,141376]"
62,470,15,3,2,0,220900,"[62,470,15,3,2,0,220900]"
56,95,68,5,1,1,9025,"[56,95,68,5,1,1,9025]"
29,110,65,6,2,0,12100,"[29,110,65,6,2,0,12100]"
35,191,30,3,2,1,36481,"[35,191,30,3,2,1,36481]"
13,190,19,4,4,1,36100,"[13,190,19,4,4,1,36100]"
43,476,11,6,1,0,226576,"[43,476,11,6,1,0,226576]"
20,55,46,4,1,1,3025,"[20,55,46,4,1,1,3025]"
14,18,18,4,4,0,324,"[14,18,18,4,4,0,324]"
9,396,20,4,3,1,156816,"[9,396,20,4,3,1,156816]"
19,496,4,1,4,0,246016,"[19,496,4,1,4,0,246016]"
31,387,5,3,1,0,149769,"[31,387,5,3,1,0,149769]"
43,495,8,6,4,0,245025,"[43,495,8,6,4,0,245025]"
55,381,5,1,4,1,145161,"[55,381,5,1,4,1,145161]"
10,368,1,3,3,0,135424,"[10,368,1,3,3,0,135424]"
19,431,14,2,3,0,185761,"[19,431,14,2,3,0,185761]"
59,225,35,3,2,1,50625,"[59,225,35,3,2,1,50625]"
24,468,16,5,1,0,219024,"[24,468,16,5,1,0,219024]"
64,417,4,1,4,1,173889,"[64,417,4,1,4,1,173889]"
40,232,32,4,2,0,53824,"[40,232,32,4,2,0,53824]"
13,99,76,7,4,0,9801,"[13,99,76,7,4,0,9801]"
39,397,23,5,3,0,157609,"[39,397,23,5,3,0,157609]"
42,195,34,7,3,0,38025,"[42,195,34,7,3,0,38025]"
59,309,18,1,1,1,95481,"[59,309,18,1,1,1,95481]"
24,493,7,4,2,1,243049,"[24,493,7,4,2,1,243049]"
36,198,5,2,1,0,39204,"[36,198,5,2,1,0,39204]"
36,460,6,1,1,1,211600,"[36,460,6,1,1,1,211600]"
15,152,2,6,2,1,23104,"[15,152,2,6,2,1,23104]"
25,159,54,1,4,1,25281,"[25,159,54,1,4,1,25281]"
2,479,3,4,1,0,229441,"[2,479,3,4,1,0,229441]"
26,451,9,7,3,1,203401,"[26,451,9,7,3,1,203401]"
3,216,1,7,3,1,46656,"[3,216,1,7,3,1,46656]"
59,351,23,7,1,0,123201,"[59,351,23,7,1,0,123201]"
51,437,6,4,1,0,190969,"[51,437,6,4,1,0,190969]"
62,471,9,1,4,1,221841,"[62,471,9,1,4,1,221841]"
23,36,216,1,2,1,1296,"[23,36,216,1,2,1,1296]"
36,54,152,1,3,0,2916,"[36,54,152,1,3,0,2916]"
42,437,18,4,4,0,190969,"[42,437,18,4,4,0,190969]"
59,312,5,3,3,1,97344,"[59,312,5,3,3,1,97344]"
42,504,17,6,2,1,254016,"[42,504,17,6,2,1,254016]"
58,157,42,6,3,1,24649,"[58,157,42,6,3,1,24649]"
22,71,94,2,1,0,5041,"[22,71,94,2,1,0,5041]"
9,17,58,1,1,1,289,"[9,17,58,1,1,1,289]"
13,57,37,3,1,0,3249,"[13,57,37,3,1,0,3249]"
39,359,23,7,1,0,128881,"[39,359,23,7,1,0,128881]"
41,445,3,6,3,1,198025,"[41,445,3,6,3,1,198025]"
22,391,3,6,4,1,152881,"[22,391,3,6,4,1,152881]"
19,323,5,4,2,1,104329,"[19,323,5,4,2,1,104329]"
48,155,12,4,2,0,24025,"[48,155,12,4,2,0,24025]"
18,197,38,1,2,1,38809,"[18,197,38,1,2,1,38809]"
12,412,19,7,4,1,169744,"[12,412,19,7,4,1,169744]"
33,247,4,1,1,0,61009,"[33,247,4,1,1,0,61009]"
50,12,222,3,2,0,144,"[50,12,222,3,2,0,144]"
33,10,6,4,2,1,100,"[33,10,6,4,2,1,100]"
36,335,9,3,2,1,112225,"[36,335,9,3,2,1,112225]"
48,191,50,1,2,1,36481,"[48,191,50,1,2,1,36481]"
30,77,79,2,3,0,5929,"[30,77,79,2,3,0,5929]"
26,440,7,5,2,0,193600,"[26,440,7,5,2,0,193600]"
59,302,6,6,4,0,91204,"[59,302,6,6,4,0,91204]"
53,194,14,6,4,0,37636,"[53,194,14,6,4,0,37636]"
37,197,1,1,1,1,38809,"[37,197,1,1,1,1,38809]"
58,86,29,1,1,1,7396,"[58,86,29,1,1,1,7396]"
56,244,10,7,1,1,59536,"[56,244,10,7,1,1,59536]"
47,198,31,1,4,0,39204,"[47,198,31,1,4,0,39204]"
47,287,15,2,1,1,82369,"[47,287,15,2,1,1,82369]"
23,85,91,6,1,1,7225,"[23,85,91,6,1,1,7225]"
34,87,104,4,1,0,7569,"[34,87,104,4,1,0,7569]"
26,304,9,4,4,0,92416,"[26,304,9,4,4,0,92416]"
35,104,69,1,3,1,10816,"[35,104,69,1,3,1,10816]"
46,172,39,4,1,1,29584,"[46,172,39,4,1,1,29584]"
47,418,11,1,4,1,174724,"[47,418,11,1,4,1,174724]"
44,326,23,6,2,0,106276,"[44,326,23,6,2,0,106276]"
13,466,5,3,2,1,217156,"[13,466,5,3,2,1,217156]"
52,288,16,2,2,0,82944,"[52,288,16,2,2,0,82944]"
39,102,58,1,1,1,10404,"[39,102,58,1,1,1,10404]"
3,199,38,3,1,0,39601,"[3,199,38,3,1,0,39601]"
64,25,252,3,1,0,625,"[64,25,252,3,1,0,625]"
53,261,17,3,3,0,68121,"[53,261,17,3,3,0,68121]"
48,79,76,3,1,1,6241,"[48,79,76,3,1,1,6241]"
40,54,181,5,2,1,2916,"[40,54,181,5,2,1,2916]"
21,374,17,1,2,0,139876,"[21,374,17,1,2,0,139876]"
53,74,76,6,2,1,5476,"[53,74,76,6,2,1,5476]"
53,382,20,6,3,1,145924,"[53,382,20,6,3,1,145924]"
22,308,16,1,4,1,94864,"[22,308,16,1,4,1,94864]"
51,299,9,3,4,0,89401,"[51,299,9,3,4,0,89401]"
10,313,11,1,3,0,97969,"[10,313,11,1,3,0,97969]"
58,302,21,7,4,0,91204,"[58,302,21,7,4,0,91204]"
2,10,325,5,1,1,100,"[2,10,325,5,1,1,100]"
48,414,9,2,4,0,171396,"[48,414,9,2,4,0,171396]"
64,499,18,3,2,0,249001,"[64,499,18,3,2,0,249001]"
47,301,16,2,2,1,90601,"[47,301,16,2,2,1,90601]"
6,135,3,7,3,0,18225,"[6,135,3,7,3,0,18225]"
8,151,34,3,1,1,22801,"[8,151,34,3,1,1,22801]"
23,131,43,4,1,1,17161,"[23,131,43,4,1,1,17161]"
34,133,41,3,1,0,17689,"[34,133,41,3,1,0,17689]"
8,145,52,1,2,1,21025,"[8,145,52,1,2,1,21025]"
55,107,63,1,3,1,11449,"[55,107,63,1,3,1,11449]"
19,177,54,3,1,0,31329,"[19,177,54,3,1,0,31329]"
64,11,398,2,3,1,121,"[64,11,398,2,3,1,121]"
13,436,18,7,4,1,190096,"[13,436,18,7,4,1,190096]"
31,339,19,6,3,0,114921,"[31,339,19,6,3,0,114921]"
36,409,20,3,3,1,167281,"[36,409,20,3,3,1,167281]"
34,332,5,3,4,1,110224,"[34,332,5,3,4,1,110224]"
55,323,23,4,2,1,104329,"[55,323,23,4,2,1,104329]"
45,381,25,7,3,0,145161,"[45,381,25,7,3,0,145161]"
55,193,3,3,3,1,37249,"[55,193,3,3,3,1,37249]"
1,120,14,3,4,1,14400,"[1,120,14,3,4,1,14400]"
51,511,8,3,2,1,261121,"[51,511,8,3,2,1,261121]"
52,491,3,3,1,0,241081,"[52,491,3,3,1,0,241081]"
19,396,10,1,2,0,156816,"[19,396,10,1,2,0,156816]"
52,196,28,2,3,1,38416,"[52,196,28,2,3,1,38416]"
48,481,4,2,3,1,231361,"[48,481,4,2,3,1,231361]"
14,241,35,5,1,1,58081,"[14,241,35,5,1,1,58081]"
60,108,38,3,1,0,11664,"[60,108,38,3,1,0,11664]"
58,323,17,5,2,1,104329,"[58,323,17,5,2,1,104329]"
6,352,20,2,4,0,123904,"[6,352,20,2,4,0,123904]"
23,474,12,3,1,1,224676,"[23,474,12,3,1,1,224676]"
3,495,7,2,1,1,245025,"[3,495,7,2,1,1,245025]"
60,378,19,7,3,1,142884,"[60,378,19,7,3,1,142884]"
8,17,519,6,4,1,289,"[8,17,519,6,4,1,289]"
4,388,14,4,4,1,150544,"[4,388,14,4,4,1,150544]"
57,499,15,2,2,0,249001,"[57,499,15,2,2,0,249001]"
7,403,23,5,2,1,162409,"[7,403,23,5,2,1,162409]"
11,48,114,3,1,0,2304,"[11,48,114,3,1,0,2304]"
30,369,3,4,3,1,136161,"[30,369,3,4,3,1,136161]"
32,252,19,5,4,0,63504,"[32,252,19,5,4,0,63504]"
55,142,64,7,1,0,20164,"[55,142,64,7,1,0,20164]"
22,86,47,1,3,1,7396,"[22,86,47,1,3,1,7396]"
54,418,21,6,1,0,174724,"[54,418,21,6,1,0,174724]"
60,364,17,3,3,0,132496,"[60,364,17,3,3,0,132496]"
63,163,41,1,4,1,26569,"[63,163,41,1,4,1,26569]"
14,211,38,2,1,1,44521,"[14,211,38,2,1,1,44521]"
44,319,6,3,2,0,101761,"[44,319,6,3,2,0,101761]"
35,35,34,5,4,0,1225,"[35,35,34,5,4,0,1225]"
11,362,18,5,1,0,131044,"[11,362,18,5,1,0,131044]"
43,326,9,6,3,1,106276,"[43,326,9,6,3,1,106276]"
56,324,13,4,3,1,104976,"[56,324,13,4,3,1,104976]"
64,393,6,3,2,1,154449,"[64,393,6,3,2,1,154449]"
54,141,6,4,2,1,19881,"[54,141,6,4,2,1,19881]"
40,317,7,5,4,0,100489,"[40,317,7,5,4,0,100489]"
23,216,38,4,4,1,46656,"[23,216,38,4,4,1,46656]"
57,447,7,7,4,0,199809,"[57,447,7,7,4,0,199809]"
56,352,20,4,4,0,123904,"[56,352,20,4,4,0,123904]"
31,408,5,1,1,0,166464,"[31,408,5,1,1,0,166464]"
51,424,20,5,4,1,179776,"[51,424,20,5,4,1,179776]"
42,455,10,2,2,0,207025,"[42,455,10,2,2,0,207025]"
60,370,14,1,3,1,136900,"[60,370,14,1,3,1,136900]"
40,502,16,4,2,1,252004,"[40,502,16,4,2,1,252004]"
63,142,35,4,3,1,20164,"[63,142,35,4,3,1,20164]"
39,47,109,1,2,1,2209,"[39,47,109,1,2,1,2209]"
63,439,16,4,4,0,192721,"[63,439,16,4,4,0,192721]"
54,436,21,7,1,0,190096,"[54,436,21,7,1,0,190096]"
43,200,5,4,2,0,40000,"[43,200,5,4,2,0,40000]"
23,262,18,4,1,1,68644,"[23,262,18,4,1,1,68644]"
31,293,27,1,2,1,85849,"[31,293,27,1,2,1,85849]"
36,36,19,7,2,0,1296,"[36,36,19,7,2,0,1296]"
7,487,8,5,2,0,237169,"[7,487,8,5,2,0,237169]"
36,334,2,6,1,0,111556,"[36,334,2,6,1,0,111556]"
46,107,68,3,4,0,11449,"[46,107,68,3,4,0,11449]"
22,248,20,2,4,0,61504,"[22,248,20,2,4,0,61504]"
56,347,4,3,4,1,120409,"[56,347,4,3,4,1,120409]"
41,324,5,3,3,1,104976,"[41,324,5,3,3,1,104976]"
57,316,30,3,3,0,99856,"[57,316,30,3,3,0,99856]"
51,350,11,1,1,1,122500,"[51,350,11,1,1,1,122500]"
55,78,65,2,1,0,6084,"[55,78,65,2,1,0,6084]"
43,65,3,2,1,0,4225,"[43,65,3,2,1,0,4225]"
62,290,23,6,3,0,84100,"[62,290,23,6,3,0,84100]"
55,141,17,3,4,0,19881,"[55,141,17,3,4,0,19881]"
38,291,12,2,4,1,84681,"[38,291,12,2,4,1,84681]"
59,75,86,6,2,1,5625,"[59,75,86,6,2,1,5625]"
5,309,14,2,2,1,95481,"[5,309,14,2,2,1,95481]"
34,370,23,3,4,1,136900,"[34,370,23,3,4,1,136900]"
10,388,20,1,4,1,150544,"[10,388,20,1,4,1,150544]"
51,376,8,1,4,0,141376,"[51,376,8,1,4,0,141376]"
31,107,2,5,3,1,11449,"[31,107,2,5,3,1,11449]"
57,374,11,1,1,1,139876,"[57,374,11,1,1,1,139876]"
37,394,7,5,4,0,155236,"[37,394,7,5,4,0,155236]"
33,42,113,6,1,0,1764,"[33,42,113,6,1,0,1764]"
61,461,20,1,3,1,212521,"[61,461,20,1,3,1,212521]"
58,226,7,4,4,0,51076,"[58,226,7,4,4,0,51076]"
48,279,5,4,1,0,77841,"[48,279,5,4,1,0,77841]"
41,253,38,7,4,0,64009,"[41,253,38,7,4,0,64009]"
28,287,25,7,3,1,82369,"[28,287,25,7,3,1,82369]"
30,117,68,2,2,0,13689,"[30,117,68,2,2,0,13689]"
59,355,12,1,1,0,126025,"[59,355,12,1,1,0,126025]"
28,407,15,5,4,1,165649,"[28,407,15,5,4,1,165649]"
19,500,17,4,2,0,250000,"[19,500,17,4,2,0,250000]"
32,365,12,2,4,0,133225,"[32,365,12,2,4,0,133225]"
35,46,179,6,2,1,2116,"[35,46,179,6,2,1,2116]"
30,507,4,4,3,1,257049,"[30,507,4,4,3,1,257049]"
34,369,9,1,2,1,136161,"[34,369,9,1,2,1,136161]"
28,191,31,7,4,0,36481,"[28,191,31,7,4,0,36481]"
29,26,323,5,4,1,676,"[29,26,323,5,4,1,676]"
44,167,51,4,1,1,27889,"[44,167,51,4,1,1,27889]"
48,340,2,2,2,1,115600,"[48,340,2,2,2,1,115600]"
7,34,128,6,3,0,1156,"[7,34,128,6,3,0,1156]"
31,370,16,5,2,1,136900,"[31,370,16,5,2,1,136900]"
27,438,11,7,2,1,191844,"[27,438,11,7,2,1,191844]"
39,119,29,7,3,1,14161,"[39,119,29,7,3,1,14161]"
49,84,107,5,1,1,7056,"[49,84,107,5,1,1,7056]"
11,150,18,4,1,1,22500,"[11,150,18,4,1,1,22500]"
59,128,42,2,1,0,16384,"[59,128,42,2,1,0,16384]"
57,210,29,3,2,1,44100,"[57,210,29,3,2,1,44100]"
32,302,22,5,1,1,91204,"[32,302,22,5,1,1,91204]"
29,308,26,4,1,1,94864,"[29,308,26,4,1,1,94864]"
26,488,18,6,4,1,238144,"[26,488,18,6,4,1,238144]"
44,120,38,2,1,0,14400,"[44,120,38,2,1,0,14400]"
16,399,1,7,3,1,159201,"[16,399,1,7,3,1,159201]"
33,112,1,6,3,0,12544,"[33,112,1,6,3,0,12544]"
37,99,89,3,1,0,9801,"[37,99,89,3,1,0,9801]"
16,376,14,3,1,1,141376,"[16,376,14,3,1,1,141376]"
40,361,13,2,2,1,130321,"[40,361,13,2,2,1,130321]"
61,18,531,7,2,1,324,"[61,18,531,7,2,1,324]"
20,344,27,3,4,0,118336,"[20,344,27,3,4,0,118336]"
37,462,12,5,1,1,213444,"[37,462,12,5,1,1,213444]"
23,109,21,1,1,1,11881,"[23,109,21,1,1,1,11881]"
39,318,6,2,1,1,101124,"[39,318,6,2,1,1,101124]"
62,204,8,5,1,1,41616,"[62,204,8,5,1,1,41616]"
62,419,5,4,3,1,175561,"[62,419,5,4,3,1,175561]"
43,353,8,4,2,1,124609,"[43,353,8,4,2,1,124609]"
7,314,18,3,3,0,98596,"[7,314,18,3,3,0,98596]"
14,306,31,1,3,0,93636,"[14,306,31,1,3,0,93636]"
47,416,12,6,2,1,173056,"[47,416,12,6,2,1,173056]"
6,433,5,6,2,1,187489,"[6,433,5,6,2,1,187489]"
59,454,4,7,2,1,206116,"[59,454,4,7,2,1,206116]"
15,406,21,4,4,0,164836,"[15,406,21,4,4,0,164836]"
23,330,25,5,2,0,108900,"[23,330,25,5,2,0,108900]"
30,88,18,4,2,0,7744,"[30,88,18,4,2,0,7744]"
56,491,3,1,4,1,241081,"[56,491,3,1,4,1,241081]"
55,215,17,3,4,1,46225,"[55,215,17,3,4,1,46225]"
7,127,40,1,3,1,16129,"[7,127,40,1,3,1,16129]"
44,38,46,1,3,0,1444,"[44,38,46,1,3,0,1444]"
11,61,36,4,4,0,3721,"[11,61,36,4,4,0,3721]"
28,369,2,7,1,1,136161,"[28,369,2,7,1,1,136161]"
45,493,10,3,1,1,243049,"[45,493,10,3,1,1,243049]"
59,238,22,6,1,1,56644,"[59,238,22,6,1,1,56644]"
29,262,11,4,4,1,68644,"[29,262,11,4,4,1,68644]"
50,316,19,5,4,0,99856,"[50,316,19,5,4,0,99856]"
64,123,20,7,3,0,15129,"[64,123,20,7,3,0,15129]"
29,285,2,5,2,1,81225,"[29,285,2,5,2,1,81225]"
19,391,24,2,1,0,152881,"[19,391,24,2,1,0,152881]"
53,321,15,3,4,0,103041,"[53,321,15,3,4,0,103041]"
18,316,22,2,2,0,99856,"[18,316,22,2,2,0,99856]"
48,374,21,2,4,0,139876,"[48,374,21,2,4,0,139876]"
51,74,92,1,3,1,5476,"[51,74,92,1,3,1,5476]"
43,254,11,5,3,0,64516,"[43,254,11,5,3,0,64516]"
1,482,4,5,1,1,232324,"[1,482,4,5,1,1,232324]"
3,368,2,1,2,1,135424,"[3,368,2,1,2,1,135424]"
