batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
9,11522,3065,1,1,"[9,11522,3065,1,1]"
1,9434,2203,1,0,"[1,9434,2203,1,0]"
16,7219,1239,1,1,"[16,7219,1239,1,1]"
1,14602,2881,1,0,"[1,14602,2881,1,0]"
28,23624,638,1,1,"[28,23624,638,1,1]"
61,10499,556,1,0,"[61,10499,556,1,0]"
61,12612,1353,1,1,"[61,12612,1353,1,1]"
5,11348,3379,1,1,"[5,11348,3379,1,1]"
25,31594,3240,1,0,"[25,31594,3240,1,0]"
42,12320,212,0,1,"[42,12320,212,0,1]"
43,30202,2330,0,0,"[43,30202,2330,0,0]"
2,14592,3450,1,1,"[2,14592,3450,1,1]"
28,6617,3204,0,1,"[28,6617,3204,0,1]"
53,32612,1695,1,1,"[53,32612,1695,1,1]"
21,16105,4002,0,1,"[21,16105,4002,0,1]"
39,18049,3161,1,1,"[39,18049,3161,1,1]"
3,28303,90,0,0,"[3,28303,90,0,0]"
35,17935,1570,0,1,"[35,17935,1570,0,1]"
63,21695,2095,1,0,"[63,21695,2095,1,0]"
20,10208,3978,0,0,"[20,10208,3978,0,0]"
13,22682,3660,1,0,"[13,22682,3660,1,0]"
38,4598,3699,0,0,"[38,4598,3699,0,0]"
58,6612,2731,0,1,"[58,6612,2731,0,1]"
36,25623,2841,1,1,"[36,25623,2841,1,1]"
36,26874,3674,1,1,"[36,26874,3674,1,1]"
40,31513,2057,0,0,"[40,31513,2057,0,0]"
27,7793,3953,0,1,"[27,7793,3953,0,1]"
16,30413,937,1,1,"[16,30413,937,1,1]"
37,4487,1360,0,1,"[37,4487,1360,0,1]"
10,7744,2588,0,1,"[10,7744,2588,0,1]"
51,22765,317,1,1,"[51,22765,317,1,1]"
30,480,3625,0,1,"[30,480,3625,0,1]"
34,4827,1254,1,1,"[34,4827,1254,1,1]"
59,4717,1793,0,1,"[59,4717,1793,0,1]"
52,3387,1902,0,1,"[52,3387,1902,0,1]"
54,28243,3251,1,1,"[54,28243,3251,1,1]"
8,19312,2006,1,0,"[8,19312,2006,1,0]"
8,32342,2990,0,0,"[8,32342,2990,0,0]"
9,14340,2895,1,1,"[9,14340,2895,1,1]"
30,7146,1338,0,1,"[30,7146,1338,0,1]"
42,18243,3394,1,1,"[42,18243,3394,1,1]"
42,22468,1031,0,0,"[42,22468,1031,0,0]"
33,14689,280,0,0,"[33,14689,280,0,0]"
35,11547,2664,0,0,"[35,11547,2664,0,0]"
40,16231,3436,1,0,"[40,16231,3436,1,0]"
24,6329,847,0,0,"[24,6329,847,0,0]"
23,23780,3565,0,1,"[23,23780,3565,0,1]"
40,27388,15,0,1,"[40,27388,15,0,1]"
26,13296,985,0,1,"[26,13296,985,0,1]"
35,8259,3464,0,0,"[35,8259,3464,0,0]"
5,11718,3892,1,1,"[5,11718,3892,1,1]"
13,11142,1190,1,1,"[13,11142,1190,1,1]"
23,1057,2424,1,0,"[23,1057,2424,1,0]"
48,17949,1029,0,0,"[48,17949,1029,0,0]"
34,15390,422,0,1,"[34,15390,422,0,1]"
15,23423,133,1,0,"[15,23423,133,1,0]"
11,25057,3884,1,1,"[11,25057,3884,1,1]"
41,24596,3114,1,0,"[41,24596,3114,1,0]"
23,18252,2744,1,1,"[23,18252,2744,1,1]"
19,18438,2478,0,0,"[19,18438,2478,0,0]"
38,1735,289,0,1,"[38,1735,289,0,1]"
21,9135,770,0,0,"[21,9135,770,0,0]"
52,9503,1259,0,1,"[52,9503,1259,0,1]"
45,20192,3246,1,0,"[45,20192,3246,1,0]"
9,7233,3537,1,1,"[9,7233,3537,1,1]"
10,10243,1733,0,0,"[10,10243,1733,0,0]"
56,3466,145,1,1,"[56,3466,145,1,1]"
49,1608,3127,1,1,"[49,1608,3127,1,1]"
59,12435,3872,1,1,"[59,12435,3872,1,1]"
46,10631,4077,1,1,"[46,10631,4077,1,1]"
60,24446,1822,0,1,"[60,24446,1822,0,1]"
19,5689,405,0,1,"[19,5689,405,0,1]"
63,11737,886,1,0,"[63,11737,886,1,0]"
39,18101,2795,0,0,"[39,18101,2795,0,0]"
9,5504,787,1,0,"[9,5504,787,1,0]"
9,22948,3419,0,1,"[9,22948,3419,0,1]"
58,29761,370,1,0,"[58,29761,370,1,0]"
53,22044,698,0,0,"[53,22044,698,0,0]"
21,27956,2997,0,1,"[21,27956,2997,0,1]"
23,12710,1010,1,0,"[23,12710,1010,1,0]"
52,29496,1808,1,0,"[52,29496,1808,1,0]"
58,5688,1170,0,0,"[58,5688,1170,0,0]"
48,22533,1135,0,1,"[48,22533,1135,0,1]"
20,30579,1085,1,1,"[20,30579,1085,1,1]"
5,13036,605,1,1,"[5,13036,605,1,1]"
28,26908,2330,0,0,"[28,26908,2330,0,0]"
64,13152,2814,1,0,"[64,13152,2814,1,0]"
10,27025,2460,1,0,"[10,27025,2460,1,0]"
10,21037,3481,1,0,"[10,21037,3481,1,0]"
47,29232,3803,1,0,"[47,29232,3803,1,0]"
12,10825,1749,1,0,"[12,10825,1749,1,0]"
60,28289,2338,1,1,"[60,28289,2338,1,1]"
61,7213,3917,1,1,"[61,7213,3917,1,1]"
33,25882,5,0,0,"[33,25882,5,0,0]"
58,3021,1521,1,0,"[58,3021,1521,1,0]"
19,7360,1561,0,1,"[19,7360,1561,0,1]"
28,10227,4005,0,1,"[28,10227,4005,0,1]"
11,4782,2110,1,0,"[11,4782,2110,1,0]"
19,3837,3897,0,0,"[19,3837,3897,0,0]"
25,7808,2789,0,1,"[25,7808,2789,0,1]"
22,1423,1790,1,1,"[22,1423,1790,1,1]"
43,8089,2657,0,0,"[43,8089,2657,0,0]"
58,24812,2781,0,1,"[58,24812,2781,0,1]"
45,17207,2650,1,1,"[45,17207,2650,1,1]"
56,18770,284,0,0,"[56,18770,284,0,0]"
11,26224,3562,1,0,"[11,26224,3562,1,0]"
31,15385,3283,1,1,"[31,15385,3283,1,1]"
21,26502,1809,0,0,"[21,26502,1809,0,0]"
18,30975,2760,0,1,"[18,30975,2760,0,1]"
55,7103,733,1,1,"[55,7103,733,1,1]"
2,3921,3389,0,1,"[2,3921,3389,0,1]"
1,2888,2787,0,1,"[1,2888,2787,0,1]"
23,17748,2093,1,0,"[23,17748,2093,1,0]"
10,23464,4041,1,0,"[10,23464,4041,1,0]"
13,9363,1822,0,0,"[13,9363,1822,0,0]"
60,24208,979,1,1,"[60,24208,979,1,1]"
63,19224,1982,0,1,"[63,19224,1982,0,1]"
47,18141,204,0,1,"[47,18141,204,0,1]"
2,19478,3023,0,1,"[2,19478,3023,0,1]"
21,23801,2695,0,0,"[21,23801,2695,0,0]"
18,15761,344,1,0,"[18,15761,344,1,0]"
46,8972,2368,0,0,"[46,8972,2368,0,0]"
29,12312,2799,0,0,"[29,12312,2799,0,0]"
30,26720,1980,0,1,"[30,26720,1980,0,1]"
5,735,1498,0,1,"[5,735,1498,0,1]"
5,25129,207,0,1,"[5,25129,207,0,1]"
2,17369,1054,0,1,"[2,17369,1054,0,1]"
63,20913,1941,1,0,"[63,20913,1941,1,0]"
51,1943,3354,0,0,"[51,1943,3354,0,0]"
52,27840,2598,0,1,"[52,27840,2598,0,1]"
24,10708,2946,1,0,"[24,10708,2946,1,0]"
62,21831,3808,1,0,"[62,21831,3808,1,0]"
39,2452,904,0,0,"[39,2452,904,0,0]"
10,7298,1922,0,0,"[10,7298,1922,0,0]"
61,15437,3383,1,1,"[61,15437,3383,1,1]"
50,30637,1496,1,1,"[50,30637,1496,1,1]"
50,2694,2039,1,1,"[50,2694,2039,1,1]"
17,27227,3408,1,1,"[17,27227,3408,1,1]"
42,19053,3639,1,1,"[42,19053,3639,1,1]"
56,3400,3386,0,0,"[56,3400,3386,0,0]"
55,26482,2197,0,1,"[55,26482,2197,0,1]"
21,25922,780,0,0,"[21,25922,780,0,0]"
8,31610,1628,1,0,"[8,31610,1628,1,0]"
3,11058,3501,0,1,"[3,11058,3501,0,1]"
12,30771,1707,0,0,"[12,30771,1707,0,0]"
43,25030,939,1,1,"[43,25030,939,1,1]"
45,12363,1611,1,1,"[45,12363,1611,1,1]"
43,20305,3880,1,1,"[43,20305,3880,1,1]"
48,15723,3089,0,0,"[48,15723,3089,0,0]"
12,29441,443,0,0,"[12,29441,443,0,0]"
59,20024,3241,1,1,"[59,20024,3241,1,1]"
14,13,3097,1,1,"[14,13,3097,1,1]"
32,3809,780,0,1,"[32,3809,780,0,1]"
24,28186,3072,1,1,"[24,28186,3072,1,1]"
48,16820,3982,1,1,"[48,16820,3982,1,1]"
51,25315,3018,1,1,"[51,25315,3018,1,1]"
6,9434,1621,1,1,"[6,9434,1621,1,1]"
39,13029,135,1,0,"[39,13029,135,1,0]"
35,25986,1713,0,1,"[35,25986,1713,0,1]"
61,18339,3288,1,0,"[61,18339,3288,1,0]"
40,24117,4029,1,0,"[40,24117,4029,1,0]"
62,16614,771,0,1,"[62,16614,771,0,1]"
5,23835,671,0,1,"[5,23835,671,0,1]"
5,16516,3041,1,1,"[5,16516,3041,1,1]"
45,15093,2408,1,0,"[45,15093,2408,1,0]"
28,7552,120,0,1,"[28,7552,120,0,1]"
45,22036,1620,1,1,"[45,22036,1620,1,1]"
30,18682,1129,1,0,"[30,18682,1129,1,0]"
55,17140,1070,1,1,"[55,17140,1070,1,1]"
7,29751,756,1,1,"[7,29751,756,1,1]"
20,11012,1064,1,0,"[20,11012,1064,1,0]"
40,20923,2387,0,1,"[40,20923,2387,0,1]"
49,16110,660,1,1,"[49,16110,660,1,1]"
59,30059,3651,1,0,"[59,30059,3651,1,0]"
56,2335,2253,0,0,"[56,2335,2253,0,0]"
27,8492,1123,0,1,"[27,8492,1123,0,1]"
48,22965,3451,1,1,"[48,22965,3451,1,1]"
28,30401,1121,1,0,"[28,30401,1121,1,0]"
30,27138,62,0,1,"[30,27138,62,0,1]"
43,4762,893,1,0,"[43,4762,893,1,0]"
8,28223,2940,0,0,"[8,28223,2940,0,0]"
62,26996,381,0,1,"[62,26996,381,0,1]"
43,26284,2014,0,1,"[43,26284,2014,0,1]"
8,31928,3927,1,1,"[8,31928,3927,1,1]"
61,16415,437,0,1,"[61,16415,437,0,1]"
50,8894,1519,0,1,"[50,8894,1519,0,1]"
50,5916,3686,0,0,"[50,5916,3686,0,0]"
47,15090,646,1,1,"[47,15090,646,1,1]"
10,12511,3407,1,1,"[10,12511,3407,1,1]"
25,29685,4089,1,1,"[25,29685,4089,1,1]"
52,25831,2523,0,0,"[52,25831,2523,0,0]"
16,26558,966,1,0,"[16,26558,966,1,0]"
15,27822,746,0,1,"[15,27822,746,0,1]"
30,32504,436,1,1,"[30,32504,436,1,1]"
3,31737,2057,1,1,"[3,31737,2057,1,1]"
20,27106,126,1,1,"[20,27106,126,1,1]"
28,2210,3628,0,1,"[28,2210,3628,0,1]"
54,27002,1693,1,0,"[54,27002,1693,1,0]"
17,6720,3172,1,1,"[17,6720,3172,1,1]"
57,23452,281,1,0,"[57,23452,281,1,0]"
8,6760,1908,0,0,"[8,6760,1908,0,0]"
59,23137,89,0,1,"[59,23137,89,0,1]"
26,32300,1628,1,0,"[26,32300,1628,1,0]"
21,11256,3365,1,0,"[21,11256,3365,1,0]"
21,14989,1200,1,1,"[21,14989,1200,1,1]"
62,13155,63,0,0,"[62,13155,63,0,0]"
62,15311,1803,1,1,"[62,15311,1803,1,1]"
48,29257,520,0,1,"[48,29257,520,0,1]"
27,10191,1393,0,0,"[27,10191,1393,0,0]"
55,808,1015,0,0,"[55,808,1015,0,0]"
47,27873,3417,0,1,"[47,27873,3417,0,1]"
34,10517,3188,0,1,"[34,10517,3188,0,1]"
17,24997,1873,1,0,"[17,24997,1873,1,0]"
46,19676,817,1,1,"[46,19676,817,1,1]"
34,9495,2359,0,1,"[34,9495,2359,0,1]"
18,16463,900,1,1,"[18,16463,900,1,1]"
47,10460,682,0,1,"[47,10460,682,0,1]"
6,6931,681,0,0,"[6,6931,681,0,0]"
44,24119,1995,1,0,"[44,24119,1995,1,0]"
5,24955,2136,1,1,"[5,24955,2136,1,1]"
36,20428,3929,1,1,"[36,20428,3929,1,1]"
53,9487,1493,1,0,"[53,9487,1493,1,0]"
28,13352,3729,1,1,"[28,13352,3729,1,1]"
13,14317,2750,1,0,"[13,14317,2750,1,0]"
19,1945,3086,0,0,"[19,1945,3086,0,0]"
59,17366,232,0,1,"[59,17366,232,0,1]"
11,709,2358,0,0,"[11,709,2358,0,0]"
62,31912,4075,0,1,"[62,31912,4075,0,1]"
31,9535,845,1,1,"[31,9535,845,1,1]"
10,29495,1479,1,1,"[10,29495,1479,1,1]"
46,28051,3151,0,0,"[46,28051,3151,0,0]"
10,27626,3311,0,0,"[10,27626,3311,0,0]"
18,25113,3662,1,1,"[18,25113,3662,1,1]"
37,8939,3595,1,1,"[37,8939,3595,1,1]"
58,27240,469,1,1,"[58,27240,469,1,1]"
40,9437,3062,1,0,"[40,9437,3062,1,0]"
28,7878,1066,0,1,"[28,7878,1066,0,1]"
20,15714,2837,1,1,"[20,15714,2837,1,1]"
61,22054,2991,0,1,"[61,22054,2991,0,1]"
43,19266,2668,1,1,"[43,19266,2668,1,1]"
16,8601,3300,1,1,"[16,8601,3300,1,1]"
9,8837,2703,1,0,"[9,8837,2703,1,0]"
13,12809,3389,1,1,"[13,12809,3389,1,1]"
56,15584,402,1,1,"[56,15584,402,1,1]"
37,967,1014,1,1,"[37,967,1014,1,1]"
58,16451,2908,1,1,"[58,16451,2908,1,1]"
28,5770,3387,0,1,"[28,5770,3387,0,1]"
40,10626,863,0,1,"[40,10626,863,0,1]"
47,8138,506,0,0,"[47,8138,506,0,0]"
31,28670,2983,1,0,"[31,28670,2983,1,0]"
12,16422,1848,0,1,"[12,16422,1848,0,1]"
3,4114,4091,1,0,"[3,4114,4091,1,0]"
4,13999,2855,0,1,"[4,13999,2855,0,1]"
38,23999,4052,0,1,"[38,23999,4052,0,1]"
10,21040,1012,1,0,"[10,21040,1012,1,0]"
52,18170,2601,0,1,"[52,18170,2601,0,1]"
23,4074,3898,0,0,"[23,4074,3898,0,0]"
22,13826,498,0,1,"[22,13826,498,0,1]"
55,10809,723,1,1,"[55,10809,723,1,1]"
20,30959,1521,0,0,"[20,30959,1521,0,0]"
26,19197,3172,1,1,"[26,19197,3172,1,1]"
55,16692,3447,1,0,"[55,16692,3447,1,0]"
1,24987,3689,0,0,"[1,24987,3689,0,0]"
40,17121,1014,1,1,"[40,17121,1014,1,1]"
26,8059,2261,0,0,"[26,8059,2261,0,0]"
7,15276,1871,0,1,"[7,15276,1871,0,1]"
49,11289,1146,0,0,"[49,11289,1146,0,0]"
14,6786,548,1,0,"[14,6786,548,1,0]"
43,24212,1893,0,1,"[43,24212,1893,0,1]"
29,18948,1674,0,1,"[29,18948,1674,0,1]"
13,28211,2739,0,1,"[13,28211,2739,0,1]"
44,28202,1112,0,0,"[44,28202,1112,0,0]"
62,17312,2278,1,1,"[62,17312,2278,1,1]"
16,22429,3019,0,0,"[16,22429,3019,0,0]"
17,31754,674,1,0,"[17,31754,674,1,0]"
23,7747,3452,1,1,"[23,7747,3452,1,1]"
16,2464,3357,0,1,"[16,2464,3357,0,1]"
15,12376,1437,0,1,"[15,12376,1437,0,1]"
52,28868,2823,1,0,"[52,28868,2823,1,0]"
31,28762,78,1,0,"[31,28762,78,1,0]"
61,2381,1827,0,0,"[61,2381,1827,0,0]"
20,26134,1307,1,1,"[20,26134,1307,1,1]"
54,20110,3306,1,0,"[54,20110,3306,1,0]"
3,16344,2359,0,1,"[3,16344,2359,0,1]"
32,21548,3392,0,1,"[32,21548,3392,0,1]"
6,31730,1773,0,0,"[6,31730,1773,0,0]"
10,29865,3825,1,0,"[10,29865,3825,1,0]"
21,20928,2409,0,0,"[21,20928,2409,0,0]"
19,23057,76,1,1,"[19,23057,76,1,1]"
34,26679,1776,1,0,"[34,26679,1776,1,0]"
38,23017,2922,0,0,"[38,23017,2922,0,0]"
44,16857,3150,1,0,"[44,16857,3150,1,0]"
37,13656,3789,0,1,"[37,13656,3789,0,1]"
53,24360,418,1,1,"[53,24360,418,1,1]"
1,12483,2435,1,1,"[1,12483,2435,1,1]"
51,8534,1092,0,0,"[51,8534,1092,0,0]"
41,13198,331,0,0,"[41,13198,331,0,0]"
8,21828,2804,1,0,"[8,21828,2804,1,0]"
5,3506,1601,0,0,"[5,3506,1601,0,0]"
64,16172,1748,0,1,"[64,16172,1748,0,1]"
35,18207,714,0,0,"[35,18207,714,0,0]"
18,27226,3760,0,0,"[18,27226,3760,0,0]"
18,18730,1191,1,0,"[18,18730,1191,1,0]"
62,21516,689,1,0,"[62,21516,689,1,0]"
64,21477,1996,1,0,"[64,21477,1996,1,0]"
51,16711,859,0,1,"[51,16711,859,0,1]"
36,15839,3995,1,0,"[36,15839,3995,1,0]"
49,22617,596,0,0,"[49,22617,596,0,0]"
17,17669,3681,1,0,"[17,17669,3681,1,0]"
58,9905,3249,1,0,"[58,9905,3249,1,0]"
8,10044,1272,0,1,"[8,10044,1272,0,1]"
20,22000,295,1,0,"[20,22000,295,1,0]"
40,602,1857,1,0,"[40,602,1857,1,0]"
6,5217,2486,1,1,"[6,5217,2486,1,1]"
8,15344,2738,1,1,"[8,15344,2738,1,1]"
1,20929,922,0,1,"[1,20929,922,0,1]"
6,12634,678,1,0,"[6,12634,678,1,0]"
29,13026,2532,1,0,"[29,13026,2532,1,0]"
45,32421,798,0,0,"[45,32421,798,0,0]"
64,30663,2543,0,1,"[64,30663,2543,0,1]"
3,27466,1339,1,1,"[3,27466,1339,1,1]"
38,3398,149,0,1,"[38,3398,149,0,1]"
62,22230,2746,0,1,"[62,22230,2746,0,1]"
27,24086,77,0,1,"[27,24086,77,0,1]"
10,31221,1650,1,1,"[10,31221,1650,1,1]"
37,10153,3784,0,1,"[37,10153,3784,0,1]"
29,1754,613,0,0,"[29,1754,613,0,0]"
17,30160,1882,0,1,"[17,30160,1882,0,1]"
25,20079,2660,0,1,"[25,20079,2660,0,1]"
41,16523,1370,0,1,"[41,16523,1370,0,1]"
7,9948,2821,0,0,"[7,9948,2821,0,0]"
29,20753,741,0,0,"[29,20753,741,0,0]"
16,17901,1396,0,1,"[16,17901,1396,0,1]"
10,9486,4,1,0,"[10,9486,4,1,0]"
24,28298,472,1,0,"[24,28298,472,1,0]"
19,29431,3999,0,1,"[19,29431,3999,0,1]"
42,21435,2351,1,0,"[42,21435,2351,1,0]"
26,17227,2382,1,0,"[26,17227,2382,1,0]"
5,3476,3164,1,1,"[5,3476,3164,1,1]"
3,19285,2438,0,0,"[3,19285,2438,0,0]"
34,1898,1411,1,1,"[34,1898,1411,1,1]"
34,19221,3884,0,0,"[34,19221,3884,0,0]"
30,7368,4032,1,0,"[30,7368,4032,1,0]"
33,8300,2253,1,0,"[33,8300,2253,1,0]"
31,10428,211,1,1,"[31,10428,211,1,1]"
26,22278,406,1,1,"[26,22278,406,1,1]"
37,24673,893,1,1,"[37,24673,893,1,1]"
22,24949,1276,0,1,"[22,24949,1276,0,1]"
61,16836,3417,0,0,"[61,16836,3417,0,0]"
19,268,679,0,1,"[19,268,679,0,1]"
54,2275,2318,1,0,"[54,2275,2318,1,0]"
9,18208,1804,1,0,"[9,18208,1804,1,0]"
25,32375,3994,1,1,"[25,32375,3994,1,1]"
23,23944,3853,1,0,"[23,23944,3853,1,0]"
15,16905,371,0,1,"[15,16905,371,0,1]"
63,26435,179,0,1,"[63,26435,179,0,1]"
22,16070,3616,1,1,"[22,16070,3616,1,1]"
8,7973,3474,0,1,"[8,7973,3474,0,1]"
9,7506,2447,1,1,"[9,7506,2447,1,1]"
19,16776,3230,1,0,"[19,16776,3230,1,0]"
35,32663,1676,0,0,"[35,32663,1676,0,0]"
13,18435,1920,0,0,"[13,18435,1920,0,0]"
1,11099,1581,1,0,"[1,11099,1581,1,0]"
34,23799,3774,0,1,"[34,23799,3774,0,1]"
35,25447,2170,1,0,"[35,25447,2170,1,0]"
64,1691,705,1,1,"[64,1691,705,1,1]"
62,13319,2161,0,1,"[62,13319,2161,0,1]"
14,25078,3939,1,0,"[14,25078,3939,1,0]"
56,6954,1116,0,1,"[56,6954,1116,0,1]"
55,25951,2035,0,1,"[55,25951,2035,0,1]"
23,23165,3709,0,1,"[23,23165,3709,0,1]"
49,325,2536,0,1,"[49,325,2536,0,1]"
6,9205,2093,1,0,"[6,9205,2093,1,0]"
46,1482,1422,1,0,"[46,1482,1422,1,0]"
31,17730,1910,0,0,"[31,17730,1910,0,0]"
56,21704,2260,0,1,"[56,21704,2260,0,1]"
52,23274,3261,1,0,"[52,23274,3261,1,0]"
2,26097,2283,0,0,"[2,26097,2283,0,0]"
17,7960,1474,0,1,"[17,7960,1474,0,1]"
57,26544,3094,0,1,"[57,26544,3094,0,1]"
15,2804,1200,1,1,"[15,2804,1200,1,1]"
2,29230,1411,1,1,"[2,29230,1411,1,1]"
31,30572,2526,1,0,"[31,30572,2526,1,0]"
21,23018,886,0,1,"[21,23018,886,0,1]"
21,16266,3375,1,1,"[21,16266,3375,1,1]"
50,1701,3645,0,0,"[50,1701,3645,0,0]"
44,24359,2546,0,0,"[44,24359,2546,0,0]"
5,30692,330,0,1,"[5,30692,330,0,1]"
37,29597,211,1,0,"[37,29597,211,1,0]"
54,9319,308,1,0,"[54,9319,308,1,0]"
49,24556,521,0,0,"[49,24556,521,0,0]"
22,21835,3795,1,0,"[22,21835,3795,1,0]"
3,29670,3908,1,0,"[3,29670,3908,1,0]"
64,8034,1420,1,1,"[64,8034,1420,1,1]"
1,20098,145,0,0,"[1,20098,145,0,0]"
5,14283,2164,0,0,"[5,14283,2164,0,0]"
38,3282,2467,0,1,"[38,3282,2467,0,1]"
57,26411,2833,1,0,"[57,26411,2833,1,0]"
1,11416,3588,1,0,"[1,11416,3588,1,0]"
9,32676,1351,1,0,"[9,32676,1351,1,0]"
48,23601,2465,0,0,"[48,23601,2465,0,0]"
59,10861,23,1,1,"[59,10861,23,1,1]"
12,22161,868,0,0,"[12,22161,868,0,0]"
4,20155,1833,1,0,"[4,20155,1833,1,0]"
11,32432,545,0,1,"[11,32432,545,0,1]"
5,2152,3174,0,1,"[5,2152,3174,0,1]"
6,12471,294,0,1,"[6,12471,294,0,1]"
31,20192,276,0,0,"[31,20192,276,0,0]"
39,32405,1451,0,0,"[39,32405,1451,0,0]"
58,11697,2052,0,0,"[58,11697,2052,0,0]"
5,6037,3304,0,1,"[5,6037,3304,0,1]"
53,12258,3825,0,0,"[53,12258,3825,0,0]"
32,11582,856,1,1,"[32,11582,856,1,1]"
43,9228,1300,1,1,"[43,9228,1300,1,1]"
28,11366,2262,1,0,"[28,11366,2262,1,0]"
6,5605,290,0,1,"[6,5605,290,0,1]"
43,10333,74,1,0,"[43,10333,74,1,0]"
22,14388,1330,0,0,"[22,14388,1330,0,0]"
27,3760,1334,1,0,"[27,3760,1334,1,0]"
64,6111,2358,0,0,"[64,6111,2358,0,0]"
46,17568,95,1,1,"[46,17568,95,1,1]"
54,21024,828,1,0,"[54,21024,828,1,0]"
51,32635,3031,0,0,"[51,32635,3031,0,0]"
50,7148,2003,1,1,"[50,7148,2003,1,1]"
15,32484,2569,0,1,"[15,32484,2569,0,1]"
51,14529,1395,0,0,"[51,14529,1395,0,0]"
15,18734,3470,1,1,"[15,18734,3470,1,1]"
27,29922,2955,1,1,"[27,29922,2955,1,1]"
46,25685,887,0,0,"[46,25685,887,0,0]"
47,23606,3073,0,0,"[47,23606,3073,0,0]"
56,26092,3263,0,1,"[56,26092,3263,0,1]"
6,27402,3487,1,0,"[6,27402,3487,1,0]"
63,5771,2460,1,0,"[63,5771,2460,1,0]"
18,15663,2138,0,0,"[18,15663,2138,0,0]"
22,12851,535,1,0,"[22,12851,535,1,0]"
16,7151,2435,0,1,"[16,7151,2435,0,1]"
3,24828,555,0,0,"[3,24828,555,0,0]"
61,6217,1379,1,1,"[61,6217,1379,1,1]"
52,19133,2341,1,0,"[52,19133,2341,1,0]"
28,12952,3019,1,0,"[28,12952,3019,1,0]"
61,8210,4058,0,1,"[61,8210,4058,0,1]"
44,17758,332,1,0,"[44,17758,332,1,0]"
21,21041,3284,0,0,"[21,21041,3284,0,0]"
45,23763,419,1,0,"[45,23763,419,1,0]"
2,25397,1798,0,0,"[2,25397,1798,0,0]"
27,28404,3501,1,0,"[27,28404,3501,1,0]"
29,24812,3359,1,0,"[29,24812,3359,1,0]"
10,29064,1113,0,0,"[10,29064,1113,0,0]"
31,2505,2491,0,1,"[31,2505,2491,0,1]"
59,4213,3942,1,0,"[59,4213,3942,1,0]"
1,22295,2998,0,0,"[1,22295,2998,0,0]"
16,24591,1733,0,1,"[16,24591,1733,0,1]"
51,14869,3989,1,1,"[51,14869,3989,1,1]"
12,18941,3867,0,1,"[12,18941,3867,0,1]"
7,11871,2884,1,1,"[7,11871,2884,1,1]"
16,26553,84,0,1,"[16,26553,84,0,1]"
2,29077,273,0,1,"[2,29077,273,0,1]"
27,22778,2833,1,1,"[27,22778,2833,1,1]"
26,22964,3349,1,1,"[26,22964,3349,1,1]"
11,15267,3111,0,0,"[11,15267,3111,0,0]"
59,14609,1049,1,0,"[59,14609,1049,1,0]"
48,28302,890,1,1,"[48,28302,890,1,1]"
12,19484,3036,1,1,"[12,19484,3036,1,1]"
43,15468,2497,0,0,"[43,15468,2497,0,0]"
28,336,1074,0,1,"[28,336,1074,0,1]"
18,12871,2339,0,1,"[18,12871,2339,0,1]"
37,2697,3168,1,0,"[37,2697,3168,1,0]"
45,20398,1911,1,1,"[45,20398,1911,1,1]"
53,1904,2132,1,0,"[53,1904,2132,1,0]"
45,2891,1594,0,1,"[45,2891,1594,0,1]"
8,15483,3503,0,0,"[8,15483,3503,0,0]"
11,17787,2073,1,1,"[11,17787,2073,1,1]"
31,23549,2896,0,0,"[31,23549,2896,0,0]"
47,30142,786,1,1,"[47,30142,786,1,1]"
40,7173,1308,1,1,"[40,7173,1308,1,1]"
50,2284,2471,1,0,"[50,2284,2471,1,0]"
10,20609,188,1,0,"[10,20609,188,1,0]"
21,5925,1179,0,0,"[21,5925,1179,0,0]"
14,7734,2623,0,0,"[14,7734,2623,0,0]"
16,18526,1517,0,0,"[16,18526,1517,0,0]"
17,1256,2735,0,0,"[17,1256,2735,0,0]"
7,23754,3092,0,1,"[7,23754,3092,0,1]"
20,5335,3798,1,0,"[20,5335,3798,1,0]"
3,18898,3469,0,1,"[3,18898,3469,0,1]"
62,22422,720,0,1,"[62,22422,720,0,1]"
17,2983,4040,0,1,"[17,2983,4040,0,1]"
41,31921,794,1,1,"[41,31921,794,1,1]"
40,10033,1207,1,1,"[40,10033,1207,1,1]"
41,16870,92,1,1,"[41,16870,92,1,1]"
10,23741,2987,0,0,"[10,23741,2987,0,0]"
48,3292,2357,1,0,"[48,3292,2357,1,0]"
56,6563,1196,0,1,"[56,6563,1196,0,1]"
43,31714,3185,1,0,"[43,31714,3185,1,0]"
8,15682,254,1,1,"[8,15682,254,1,1]"
37,23162,3375,0,1,"[37,23162,3375,0,1]"
38,21074,3132,0,1,"[38,21074,3132,0,1]"
33,9124,3617,1,0,"[33,9124,3617,1,0]"
7,9292,2202,1,0,"[7,9292,2202,1,0]"
63,6643,64,1,0,"[63,6643,64,1,0]"
63,13734,3883,1,1,"[63,13734,3883,1,1]"
24,3351,2119,1,1,"[24,3351,2119,1,1]"
58,21974,3286,1,0,"[58,21974,3286,1,0]"
5,25241,2993,1,0,"[5,25241,2993,1,0]"
21,28695,2866,1,1,"[21,28695,2866,1,1]"
53,16340,1998,0,1,"[53,16340,1998,0,1]"
46,2700,1274,1,0,"[46,2700,1274,1,0]"
35,31586,3018,1,1,"[35,31586,3018,1,1]"
47,12582,1889,0,1,"[47,12582,1889,0,1]"
